id,date,channel_id,message,views,image
3763,2024-10-10 13:45:11+00:00,1231818713,🔊 BLADE / USDT MEXC_CEX PUMP RESULTS 📊 🚀 Start Price - $ 0.003788 Peak Price - $ 0.0356 Peak Gain - + 850 % 📌 $ BLADE .. + 850 % 👀 To know coin name 12 hours earlier before pump then join vip channel immediately FOR VIP MEMBERSHIP CONTACT 📩 @USER Next PUMP will be huge and this is your opportunity to RECOVER your loses in the MARKET . Signed 📌 Whales Team . 🔥,105,
3762,2024-10-09 17:00:22+00:00,1231818713,Coin name is : BLADE,147,
3761,2024-10-09 16:55:16+00:00,1231818713,🚨 5 MINUTES LEFT ! 🚨 Pairing : USDT Ready ! ! Next post will be coin name,150,
3760,2024-10-09 16:30:23+00:00,1231818713,30 minutes 🕰 ️more left for Pump Open our telegram channel . Open Mexc_CEX Open Mexc_CEX serch bar . Make ready your USDT .,157,
3759,2024-10-09 15:01:50+00:00,1231818713,"🚨 GREAT PUMP DAY 🚨 Dear members , 2 hours left until the big pump on Mexc_CEX Exchange ! 💥 📈 Platform : Mexc_CEX 💰 Pairing : USDT 🎯 Target : % 3000 + Make sure you have USDT in your account to buy the coin . To know coin name 12 hours earlier then join vip channel . For Vip Membership Contact 📩 @USER",169,
3758,2024-10-09 11:17:15+00:00,1231818713,"🚨 GREAT PUMP DAY 🚨 Dear members , 6 hours left until the big pump on Mexc_CEX Exchange ! 💥 📈 Platform : Mexc_CEX 💰 Pairing : USDT 🎯 Target : % 3000 + Make sure you have USDT in your account to buy the coin . To know coin name 12 hours earlier then join vip channel . For Vip Membership Contact 📩 @USER",171,
3757,2024-10-08 17:02:42+00:00,1231818713,"🚨 GREAT PUMP DAY 🚨 Dear members , 24 hours left until the big pump on Mexc_CEX Exchange ! 💥 📈 Platform : Mexc_CEX 💰 Pairing : USDT 🎯 Target : % 3000 + Make sure you have USDT in your account to buy the coin . To know coin name 12 hours earlier then join vip channel . For Vip Membership Contact 📩 @USER",194,
3756,2024-10-06 17:36:30+00:00,1231818713,🔊 GFLY / USDT MEXC_CEX PUMP RESULTS 📊 🚀 Start Price - $ 0.08076 Peak Price - $ 0.514 Peak Gain - + 511 % 📌 $ GFLY .. + 511 % 👀 To know coin name 12 hours earlier before pump then join vip channel immediately FOR VIP MEMBERSHIP CONTACT 📩 @USER Next PUMP will be huge and this is your opportunity to RECOVER your loses in the MARKET . Signed 📌 Whales Team . 🔥,274,
3755,2024-10-06 17:00:33+00:00,1231818713,Coin name is : GFLY,218,
3754,2024-10-06 16:56:16+00:00,1231818713,🚨 4 MINUTES LEFT ! 🚨 Pairing : USDT Ready ! ! Next post will be coin name,229,
3753,2024-10-06 16:30:35+00:00,1231818713,30 minutes 🕰 ️more left for Pump Open our telegram channel . Open Mexc_CEX Open Mexc_CEX serch bar . Make ready your USDT .,232,
3752,2024-10-06 15:05:23+00:00,1231818713,"🚨 GREAT PUMP DAY 🚨 Dear members , 2 hours left until the big pump on Mexc_CEX Exchange ! 💥 📈 Platform : Mexc_CEX 💰 Pairing : USDT 🎯 Target : % 2500 + Make sure you have USDT in your account to buy the coin . To know coin name 12 hours earlier then join vip channel . For Vip Membership Contact 📩 @USER",250,
3751,2024-10-06 11:02:46+00:00,1231818713,"🚨 GREAT PUMP DAY 🚨 Dear members , 6 hours left until the big pump on Mexc_CEX Exchange ! 💥 📈 Platform : Mexc_CEX 💰 Pairing : USDT 🎯 Target : % 2500 + Make sure you have USDT in your account to buy the coin . To know coin name 12 hours earlier then join vip channel . For Vip Membership Contact 📩 @USER",269,
3750,2024-10-05 17:01:06+00:00,1231818713,"🚨 GREAT PUMP DAY 🚨 Dear members , 24 hours left until the big pump on Mexc_CEX Exchange ! 💥 📈 Platform : Mexc_CEX 💰 Pairing : USDT 🎯 Target : % 2500 + Make sure you have USDT in your account to buy the coin . To know coin name 12 hours earlier then join vip channel . For Vip Membership Contact 📩 @USER",299,
3747,2024-10-01 23:24:35+00:00,1231818713,"🚨 📊 Hello , everyone ! 📊 🚨 Get ready for the next pump . You have the opportunity to join our VIP group right now ! Today will be a great opportunity to get started . Don't miss out and stay tuned . Have a great and productive day everyone ! 📈 To know coin name 12 hours earlier before pump starts then join vip 📊 channel . For Vip Membership Contact @USER",477,
3746,2024-09-29 19:32:01+00:00,1231818713,🔊 CBAB / USDT MEXC_CEX PUMP RESULTS 📊 🚀 Start Price - $ 0.0000234 5 Peak Price - $ 0.000189 Peak Gain - + 705 % 📌 $ CBAB .. + 705 % 👀 To know coin name 12 hours earlier before pump then join vip channel immediately FOR VIP MEMBERSHIP CONTACT 📩 @USER Next PUMP will be huge and this is your opportunity to RECOVER your loses in the MARKET . Signed 📌 Whales Team . 🔥,673,
3745,2024-09-29 17:00:40+00:00,1231818713,Coin name is : CBAB,537,
3744,2024-09-29 16:55:33+00:00,1231818713,🚨 5 MINUTES LEFT ! 🚨 Pairing : USDT Ready ! ! Next post will be coin name,537,
3743,2024-09-29 16:30:57+00:00,1231818713,30 minutes 🕰 ️more left for Pump Open our telegram channel . Open Mexc_CEX Open Mexc_CEX serch bar . Make ready your USDT .,530,
3742,2024-09-29 13:06:55+00:00,1231818713,"🚨 GREAT PUMP DAY 🚨 Dear members , 4 hours left until the big pump on Mexc_CEX Exchange ! 💥 📈 Platform : Mexc_CEX 💰 Pairing : USDT 🎯 Target : % 2500 + Make sure you have USDT in your account to buy the coin . To know coin name 12 hours earlier then join vip channel . For Vip Membership Contact 📩 @USER",561,
3741,2024-09-29 09:06:16+00:00,1231818713,"🚨 GREAT PUMP DAY 🚨 Dear members , 8 hours left until the big pump on Mexc_CEX Exchange ! 💥 📈 Platform : Mexc_CEX 💰 Pairing : USDT 🎯 Target : % 2500 + Make sure you have USDT in your account to buy the coin . To know coin name 12 hours earlier then join vip channel . For Vip Membership Contact 📩 @USER",437,
