id,date,channel_id,message,views,image
2130,2024-10-02 16:32:20+00:00,1685707729,"🔼 PUMP STARTS NOW 🔼 📌 ❌ PUMP is over , removed to avoid misunderstandings ❌ 💵 🔍 Renounced Ownership 🔒 LP Locked 🛡 Contract Address : ❌ PUMP is over , removed to avoid misunderstandings ❌ ➡ ️ Buy Here : Jupiter - ❌ PUMP is over , removed to avoid misunderstandings ❌ Raydium_DEX - ❌ PUMP is over , removed to avoid misunderstandings ❌ 📈 Chart here : ❌ PUMP is over , removed to avoid misunderstandings ❌ Additional Information : Slippage : 50 % or higher ☀ ️ Friendly Reminder : The more coins you acquire , the higher your potential profits . Good luck 👍 ✨",5537,
2129,2024-10-02 16:29:43+00:00,1685707729,⛔ ️ 1 MINUTE UNTIL PUMP ⛔ ️ Set slippage + 40 % or higher to avoid errors during swap ! 📈 🔖 Next message will be coin name and CA 🔒,6117,
2127,2024-10-02 16:25:02+00:00,1685707729,⚠ ️ 5 MINUTES LEFT ONLY ! ⚠ ️ the way it works : We all buy at the same time causing the chart to sky rocket and we can all profit 📈 After I say the coin there will be 3 promos that go live instantly and then we can make more 💻 USE BONKBOT FOR FAST SWAP ( BUY & SELL ) BONKBOT - CLICK HERE Hold till Sell Alert 🚨,6122,
2125,2024-10-02 16:20:59+00:00,1685707729,⚠ ️ FLASH PUMP ON SOLANA IN LESS THAN 15 MINUTES ! ⚠ ️ the way it works : We all buy at the same time causing the chart to sky rocket and we can all profit 📈 After I say the coin there will be 3 promos that go live instantly and then we can make more 💻 USE BONKBOT FOR FAST SWAP ( BUY & SELL ) BONKBOT - CLICK HERE Hold till Sell Alert 🚨,6114,
2123,2024-09-27 11:25:51+00:00,1685707729,"🚨 2 DAYS UNTIL OUR PUMP 🚨 ➡ ️ Exchange : Poloniex_CEX ➡ ️ Pairing : USDT ( + 1000 % Expected ) Poloniex_CEX has gained millions of new users and is more widely considered the top exchange for altcoin trading worldwide , that is why we will do a crypto pump this week , do not miss it ! 👑 VIP is closed for new users . ( We accept only ADS now )",6112,
2122,2024-09-26 12:48:30+00:00,1685707729,"‼ ️ PUMP ANNOUNCEMENT ‼ ️ Here's the details : 📅 DATE : Sunday 29 september 2024 ⏰ TIME : 2 pm GMT + 1 ( London Time ) 📈 Exchange : Poloniex_CEX 🪙 PAIR : USDT 💰 Exp Growth : 600 % + We're BACK this Sunday it's going to be a HUGE pump on the poloniex_CEX exchange . The last pump was insane , smashed 380 % peak gain again and we held a 6x pump for over a minute . This week we are going to go even BIGGER . Remember you need to have USDT ready in your Poloniex_CEX account to enter the pump . GET READY TO MAKE PROFIT ON Sunday . See you all SUNDAY at 14pm ( GMT + 1 timezone ) ! Best as always ,",6112,
2121,2024-09-15 22:21:05+00:00,1685707729,🎉 Not a bad pump from our community ! All free members have participated and also the VIP and demo also ! + 296 % x3 profits . 3x DEEZ 🚀 🚀 It was a successful pump as always from our amazing community ! The number of participants was quite good . 💪 Extra participants came from outside Congratulations to all winners Thanks to everyone who participated 🤑,6085,
2120,2024-09-14 15:00:23+00:00,1685707729,EXCHANGE: mexc_CEX; TRADING PAIR: DEEZNUTS-USDT.,6076,
2119,2024-09-14 15:00:02+00:00,1685707729,DEEZNUTS,5899,
2118,2024-09-14 14:55:15+00:00,1685707729,LESS THAN 5 MINUTES BEFORE THE BIG PUMP !,6091,
