id,date,channel_id,message,views,image
2955,2024-10-11 16:09:57+00:00,1547913290,"📝 OFFICIAL PUMP RESULTS Coin : EGG Low : 0.001 High : 0.008 Today we pumped the coin EGG , and absolutely smashed our target again , shooting the coin to the moon . That was a truly beautiful pump 😍 Massive congratulations everyone once again got another successful week - This is just normal in the life of Pumps Team . Enjoy your gains from today , and we go again very soon . We'll be back next week with another pump . Best ,",56,
2954,2024-10-11 15:14:49+00:00,1547913290,Good pump waiting for results 👏 💪,88,
2952,2024-10-11 14:00:01+00:00,1547913290,EGG,452,
2951,2024-10-11 13:55:37+00:00,1547913290,🚀 🚀 only 5 minutes for pump 🔥 Next post will be coin name . Note you have full responsibility in earning or losing .,437,
2950,2024-10-11 13:40:44+00:00,1547913290,20 minutes for pump 🔥 💯 🔥 🔥,439,
2949,2024-10-11 13:02:46+00:00,1547913290,1 HOUR UNTIL THE PUMP 🔥,461,
2948,2024-10-11 12:02:18+00:00,1547913290,2 HOURS UNTIL THE PUMP 🔥,433,
2947,2024-10-11 09:00:29+00:00,1547913290,5 HOURS UNTIL THE PUMP 🔥,463,
2946,2024-10-11 05:02:12+00:00,1547913290,9 HOURS UNTIL THE PUMP 🔥,569,
2945,2024-10-10 19:56:31+00:00,1547913290,"💰 New Pump Announcement 💰 📊 Exchange : poloniex_CEX 📢 📆 Date : 11/10 / 2024 Friday 🔥 🕰 Time : 2 pm 14 GMT 🐬 💵 Pair : USDT 🔥 Remember you need to have USDT ready in your Poloniex_CEX account to enter the pump . GET READY TO MAKE PROFIT ON Friday . 📚 NEW MEMBERS : Sign up to the Poloniex_CEX exchange , deposit USDT and read our Guide below to prepare . Turn on notifications at the channel for not missing the important info about the PUMP 📱",558,
2944,2024-10-09 19:55:49+00:00,1547913290,"📝 OFFICIAL PUMP RESULTS Coin : Voxel Low : 0.11 High : 0.279 Today we pumped the coin Voxel , and absolutely smashed our target again , shooting the coin to the moon . That was a truly beautiful pump 😍 Massive congratulations everyone once again got another successful week - This is just normal in the life of Pumps Team . Enjoy your gains from today , and we go again very soon . We'll be back next week with another pump . Best ,",614,
2943,2024-10-09 14:32:15+00:00,1547913290,Good pump 💪 waiting results,596,
2942,2024-10-09 14:00:19+00:00,1547913290,VOXEL,683,
2941,2024-10-09 13:55:44+00:00,1547913290,🚀 🚀 only 5 minutes for pump 🔥 Next post will be coin name . Note you have full responsibility in earning or losing .,621,
2940,2024-10-09 13:40:45+00:00,1547913290,20 minutes for pump 🔥 💯 🔥 🔥,610,
2939,2024-10-09 13:03:09+00:00,1547913290,1 HOURS UNTIL THE PUMP 🔥,732,
2938,2024-10-09 12:01:26+00:00,1547913290,2 HOURS UNTIL THE PUMP 🔥,671,
2937,2024-10-09 10:01:38+00:00,1547913290,4 HOURS UNTIL THE PUMP 🔥,668,
2936,2024-10-09 06:00:48+00:00,1547913290,8 HOURS UNTIL THE PUMP 🔥,713,
2935,2024-10-09 02:01:14+00:00,1547913290,12 HOURS UNTIL THE PUMP 🔥,764,
