id,date,channel_id,message,views,image
7229,2024-08-28 06:58:27+00:00,1210409018,"🔔 💰 💎 Pump Announcement 💎 💰 🔔 Dear members , Be here at 8 pm GMT on Sunday for a BIG pump . We have a great target on this pump , and thousands of dollars in volume . Together we are strong and there are no obstacles in front of us . ✨ 🚀 ✨ 🗓 Date : Sunday , September 1st ⏱ Time : 8 pm GMT ( 8 pm UK 🇬🇧 time ) 🏰 Platform : Latoken_CEX 💵 Pairing : USDT 💲 🎯 Target : + 1000 % 💎 🚀 💰 ☑ ️Don't forget to turn ON the notification 🔔 ☑ ️ Make sure you have USDT in your account to buy the coin 💵 💎 VIP members have the option to buy the coin before the pump and it's unbelievable how much money our VIP members make 💰 🚀 💎 @USER ✅",22894,
7228,2024-08-27 21:50:37+00:00,1210409018,"! ! ! ATTENTION ! ! ! Dear members , If you are enjoying our pumps and you are satisfied with the profits you make here , spread the word about our channel so that we grow larger and have even greater pumps in the future . Don't miss out the chance to take part in our successful story of changing the financial life of so many . CPE TEAM 🍀 🤜 💰 🤛 @USER ✅",23834,
7227,2024-08-27 19:00:04+00:00,1210409018,Coin name : BCT / USDT Exchange : Mexc_CEX EXCHANGE: mexc_CEX; TRADING PAIR: BCT-USDT.,21028,
7226,2024-08-27 18:58:06+00:00,1210409018,⏰ 2 MINUTES until the pump 💎 💰 🔔 ☑ ️The next message will be the coin name ! 📣 🔔 Turn on Notification 📣 🔔 🍀 Good luck everyone 🤜 💰 🤛 @USER ✅,18100,
7225,2024-08-27 18:55:55+00:00,1210409018,⏰ 5 MINUTES until the pump 💎 💰 🔔 ☑ ️The coin will be shared as an image 🖼 ☑ ️Coin name is circled ⭕ ️ in Red 📣 🔔 Turn on Notification 📣 🔔 @USER ✅,20532,
7224,2024-08-27 18:50:53+00:00,1210409018,⏰ 10 MINUTES until the pump 💎 💰 🔔 ☑ ️Vip members receive the coin name before the pump 🚀 📣 🔔 Turn on Notification 📣 🔔 @USER ✅,18939,
7223,2024-08-27 18:31:13+00:00,1210409018,⏰ 30 Minutes left until our Pump 💎 💰 🔔 ☑ ️Open our Telegram channel ☑ ️Open Mexc_CEX 💲 ☑ ️Open Market / Spot search bar ☑ ️Get ready your $ USDT 🔔 📣 Turn on Notification 📣 🔔 @USER ✅,22857,
7222,2024-08-27 18:01:58+00:00,1210409018,"🔔 💰 💎 ATTENTION 💎 💰 🔔 Dear members , ⏰ 1 HOURS left until our big pump on Mexc_CEX ! 🚀 💎 Make sure you have USDT in your account to buy the coin . 💎 Don't forget to turn ON the notifications 🔔 @USER ✅",23713,
7221,2024-08-27 17:02:51+00:00,1210409018,"🔔 💰 💎 ATTENTION 💎 💰 🔔 Dear members , ⏰ 2 HOURS left until our big pump on Mexc_CEX ! 🚀 💎 Make sure you have USDT in your account to buy the coin . 💎 Don't forget to turn ON the notifications 🔔 @USER ✅",24208,
7212,2024-08-26 19:01:31+00:00,1210409018,"🔔 💰 💎 ATTENTION 💎 💰 🔔 Dear members , ⏰ 24 HOURS left until our big pump on Mexc_CEX ! 🚀 💎 Make sure you have USDT in your account to buy the coin . 💎 Don't forget to turn ON the notifications 🔔 @USER ✅",24464,
7211,2024-08-26 18:18:05+00:00,1210409018,"! ️ ! ️ ! ️ ATTENTION ! ️ ! ️ ! ️ Steps you need to follow to join Tomorrow's pump : 1You need to have an account on Mexc_CEX 💲 and download the app for best experience . 2You need to transfer USDT to Mexc_CEX and keep USDT 💲 in your Spot account balance . 3You need to be waiting and ready for pump , with search ready . Once we write the name of the coin , you need to be fast and buy quickly . 4While we hold the coin price up , the pump will attract members from outside our group , making the price to surge . @USER ✅",5719,
7210,2024-08-25 22:57:46+00:00,1210409018,"💎 💰 🚀 ATTENTION 💎 💰 🚀 Dear members After the last crypto pumps we had , which gained UNIMAGINABLE increase : ⏩ 9500 % ⏩ 50000 % ⏩ 58000 % ➡ ️ 166500 % ⏩ 5200 % ⏩ 123700 % ⏩ 42000 % ⏩ 11300 % ⏩ 2600 % ⏩ 19900 % ➡ ️ 74900 % ➡ ️ 5200 % ➡ ️ 11499 % ➡ ️ 4880 % ➡ ️ 6990 % ➡ ️ 79900 % ➡ ️ 29850 % ➡ ️ 5078 % ➡ ️ 7879 % ➡ ️ 3952 % ➡ ️ 2900 % ➡ ️ 2742 % ➡ ️ 4622 % ➡ ️ 2172 % ➡ ️ 2499 % ➡ ️ 10105 % ➡ ️ 4300 % ➡ ️ 26900 % ➡ ️ 3233 % ➡ ️ 2626 % ➡ ️ 9625 % ➡ ️ 2052 % ➡ ️ 2149 % ➡ ️ 3890 % ➡ ️ 3500 % ➡ ️ 2225 % ➡ ️ 2999 % ➡ ️ 3400 % ➡ ️ 33233 % ➡ ️ 394990 % ➡ ️ 48650 % ➡ ️ 23861 % ➡ ️ 6347 % ➡ ️ 2895 % ➡ ️ 2480 % ➡ ️ 3440 % ➡ ️ 2149 % ➡ ️ 2849 % ➡ ️ 2400 % ➡ ️ 6750 % ➡ ️ 2757 % ➡ ️ 3348 % ➡ ️ 68590 % ➡ ️ 2012 % ➡ ️ 2400 % ➡ ️ 3791 % ➡ ️ 5561 % ➡ ️ 7621 % ➡ ️ 6718 % ➡ ️ 2400 % ➡ ️ 2400 % ➡ ️ 2299 % ➡ ️ 2059 % ➡ ️ 2461 % ➡ ️ 1850 % ➡ ️ 2599 % ➡ ️ 2304 % ➡ ️ 1611 % ➡ ️ 1997 % ➡ ️ 1900 % ➡ ️ 1566 % ➡ ️ 15535 % ➡ ️ 4300 % ➡ ️ 4130 % ➡ ️ 4398 % ➡ ️ 4801 % ➡ ️ 2807 % ➡ ️ 11320 % ➡ ️ 14100 % ➡ ️ 6785 % ➡ ️ 7746 % ➡ ️ 1000 % ➡ ️ 19800 % ➡ ️ 2149 % ➡ ️ 12399 % ➡ ️ 3700 % ➡ ️ 1462 % ➡ ️ 2330 % ➡ ️ 10787 % ➡ ️ 1516 % ➡ ️ 3549 % ➡ ️ 8680 % ➡ ️ 14900 % ➡ ️ 19130 % ➡ ️ 2992 % ➡ ️ 9714 % ➡ ️ 29554 % ➡ ️ 1823 % ➡ ️ 1786 % ➡ ️ 3741 % ➡ ️ 1770 % ➡ ️ 16770 % ➡ ️ 2460 % ➡ ️ 2100 % ➡ ️ 7900 % ➡ ️ 5984 % ➡ ️ 3940 % ➡ ️ 8373 % ➡ ️ 4233 % ➡ ️ 1014 % ➡ ️ 7064 % ➡ ️ 3100 % ➡ ️ 4100 % ➡ ️ 4400 % ➡ ️ 2039 % ➡ ️ 1800 % ➡ ️ 2068 % ➡ ️ 5833 % ➡ ️ 2161 % ➡ ️ 2787 % ➡ ️ 2252 % ➡ ️ 4230 % ➡ ️ 8125 % ➡ ️ 9900 % ➡ ️ 30900 % ➡ ️ 3055 % ➡ ️ 3900 % ➡ ️ 1900 % ➡ ️ 6267 % ➡ ️ 22627 % ➡ ️ 17900 % ➡ ️ 12800 % ➡ ️ 24361 % ➡ ️ 15900 % ➡ ️ 7040 % ➡ ️ 1949 % ➡ ️ 9490 % ➡ ️ 2975 % ➡ ️ 2196 % ➡ ️ 6140 % ➡ ️ 2090 % We had one of our last pumps which broke records with an INCREDIBLE 394990 % gain.And made OUTRAGEOUS profits to our users , unlike other groups . We invite you to be ready and join the pump . We are aiming for a LEGENDARY increase , way over 1000 % 🚀 Don't miss out the chance to take part in our successful story of changing your financial life . CPE TEAM 🤜 💰 🤛 @USER ✅",25275,
7209,2024-08-25 19:00:06+00:00,1210409018,"🔔 💰 💎 Pump Announcement 💎 💰 🔔 Dear members , ⏰ 2 Days exactly 48 Hours left until our big pump on Mexc_CEX ! 🚀 🗓 Date : Tuesday , August 27 th ⏱ Time : 8 pm GMT ( 8 pm UK 🇬🇧 time ) 🏰 Platform : Mexc_CEX 💵 Pairing : USDT 💲 🎯 Target : + 1000 % 💎 🚀 💰 ☑ ️Don't forget to turn ON the notification 🔔 ☑ ️ Make sure you have USDT in your account to buy the coin 💵 💎 VIP members have the option to buy the coin before the pump and it's unbelievable how much money our VIP members make 💰 🚀 💎 @USER ✅",22999,
7208,2024-08-25 14:58:06+00:00,1210409018,"A clear INTERPRETATION of your life as an investor . When you put in the work and TRUST the process , your profits will grow beyond your expectations ! CPE TEAM @USER ✅",20449,
7195,2024-08-21 04:02:13+00:00,1210409018,"🔔 💰 💎 Pump Announcement 💎 💰 🔔 Dear members , Be here at 8 pm GMT on Tuesday for a BIG pump . We have a great target on this pump , and thousands of dollars in volume . Together we are strong and there are no obstacles in front of us . ✨ 🚀 ✨ 🗓 Date : Tuesday , August 27 th ⏱ Time : 8 pm GMT ( 8 pm UK 🇬🇧 time ) 🏰 Platform : Mexc_CEX 💵 Pairing : USDT 💲 🎯 Target : + 1000 % 💎 🚀 💰 ☑ ️Don't forget to turn ON the notification 🔔 ☑ ️ Make sure you have USDT in your account to buy the coin 💵 💎 VIP members have the option to buy the coin before the pump and it's unbelievable how much money our VIP members make 💰 🚀 💎 @USER ✅",27390,
7194,2024-08-20 22:04:26+00:00,1210409018,! ️ ! ️ ! ️ ATTENTION ! ️ ! ️ ! ️ ! ️ ! ️ PUMP ! ️ ! ️ ! ️ ! ️ ANNOUNCEMENT ! ️ ! ️ THIS IS THE PUMP YOU ALL HAVE BEEN WAITING FOR 💰 IT WILL BE ON 👉 MEXC_CEX 👈 ⏩ MEXC_CEX cpe team 🍀 @USER,29328,
7193,2024-08-20 22:03:09+00:00,1210409018,! ️ ! ️ ! ️ ATTENTION ! ️ ! ️ ! ️ ! ️ ! ️ PUMP ! ️ ! ️ ! ️ ! ️ ANNOUNCEMENT ! ️ ! ️ 👉 Be ready for an OUTSTANDING pump that will bring UNIMAGINABLE profits . 👉 Get ready your MEXC_CEX account and start transferring USDT so that you won't miss this unique opportunity . ⏩ MEXC_CEX Cpe team 🍀 @USER,27496,
7191,2024-08-20 19:32:11+00:00,1210409018,"! ! ! ATTENTION ! ! ! Dear members , If you are enjoying our pumps and you are satisfied with the profits you make here , spread the word about our channel so that we grow larger and have even greater pumps in the future . Don't miss out the chance to take part in our successful story of changing the financial life of so many . CPE TEAM 🍀 🤜 💰 🤛 @USER ✅",26448,
