label,id,date,channel_id,message
5,35352,2020-04-23 14:35:16+00:00,1115904838,5.5 BTC to hit the moon ... If anyone will invest that we are safe again . Buy this on the market if you can
5,35351,2020-04-23 14:33:21+00:00,1115904838,"Our OWN whales dumped us , we won't share coin to anybody else than owners anymore ."
5,35350,2020-04-23 14:24:38+00:00,1115904838,PUMP STARTS NOW
5,35349,2020-04-23 14:15:17+00:00,1115904838,"People who sold will lose , it will gain 30-40 % in 15-30 minutes ."
5,35348,2020-04-23 14:12:53+00:00,1115904838,BUY BUY BUY ! ! WHY DID YOU SELL ? ! ? !
5,35347,2020-04-23 14:07:30+00:00,1115904838,"BUY ON LIMIT ON THESE SETTINGS , IT CAN GO TO THE MOON ! TRUST US"
5,35346,2020-04-23 14:06:25+00:00,1115904838,"Don't sell , just buy ! :)"
2,35345,2020-04-23 14:03:55+00:00,1115904838,"COIN : NULS Buy and don't sell , put a wall 50 sat before price"
5,35343,2020-04-23 10:02:53+00:00,1115904838,"We have 200 BTC + for a support so even if someone sell before our sell-signal , it won't affect on price . People who sell before our sell-signals will lose , people who listen us will profit ."
0,35342,2020-04-23 09:37:03+00:00,1115904838,"Pump Signal Announcement Today , 14:00- 16:00 PM GMT Binance_CEX - Pairing : BTC It won't be a normal pump , it will be a signal which will reach the high price after 15-60 minutes . Please read details and rules to profit with no risk . Details about signal : Our last non-announced pump-signal reached 56,70 % profit . Many people didn't trust us but we did a huge profit . If everyone will join today and don't sell until 50-70 % of gain , we all will profit and only outsiders will lose . If you can invest more than 5 BTC , contact the administrator to get the coin name faster without buying a VIP . If you want to join the signal faster as a whale ( 5 BTC + ) , contact one of admins @USER or @USER Rules of Signal : Don't sell instantly after you get the signal , it won't be a standard pump-signal , it will be more like a FOMO COIN EVENT . Price will go up every few minutes if everyone will do what we tell you to do in upcoming posts . Don't sell until you get the signal so we all can profit more , if you sell the coin before a post you will destroy a coin gain faster . If you all will put limit buy orders 20-50 sat . before the price , we all will be safe and profit to the MOON ! Why 14:00- 16:00 PM GMT ? Because it won't be a standard pump signal . We will give a coin name in a random time between 14:00 PM and 16:00 PM of GMT time ."
5,35334,2020-04-22 15:58:59+00:00,1115904838,"🔥 NAV / BTC If someone will buy coin for 4-6 BTC it will hit 50 % of profit , we swear . This coin can go to the moon , trust us and you will profit ."
5,35333,2020-04-22 15:54:31+00:00,1115904838,PUT THE WALL = 100 % + EXCHANGE: binance_CEX; TRADING PAIR: NAV-BTC.
5,35332,2020-04-22 15:51:54+00:00,1115904838,Put the wall on 1300
5,35331,2020-04-22 15:51:27+00:00,1115904838,"If everyone right now put the wall , NAV will explode to the moon ."
5,35330,2020-04-22 15:47:55+00:00,1115904838,NAV on Binance_CEX is moving We expect 30-40 % +
5,35329,2020-04-22 10:09:12+00:00,1115904838,Yesterday's Signal Results : EDO 👉 Profit : 4.46 %
5,35318,2020-04-12 17:58:46+00:00,1115904838,NEW CHANNEL 🦊 @USER 🦊 🦊 @USER 🦊 🦊 @USER 🦊
2,35317,2020-04-10 18:00:10+00:00,1115904838,EDO
1,35316,2020-04-10 17:55:04+00:00,1115904838,= 5 Minutes Until the Pump = ! ️NEXT POST WILL BE A COIN NAME ! ️
1,35314,2020-04-10 17:50:04+00:00,1115904838,"= 10 Minutes Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35313,2020-04-10 17:45:05+00:00,1115904838,"= 15 Minutes Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35312,2020-04-10 17:30:05+00:00,1115904838,"= 30 Minutes Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35311,2020-04-10 17:15:05+00:00,1115904838,"= 45 Minutes Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35310,2020-04-10 17:00:05+00:00,1115904838,"= 60 Minutes Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35309,2020-04-10 16:00:05+00:00,1115904838,"= 2 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35308,2020-04-10 15:00:09+00:00,1115904838,"= 3 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35307,2020-04-10 14:00:05+00:00,1115904838,"= 4 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35306,2020-04-10 13:00:05+00:00,1115904838,"= 5 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35305,2020-04-10 12:00:05+00:00,1115904838,"= 6 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35304,2020-04-10 11:00:04+00:00,1115904838,"= 7 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35303,2020-04-10 10:00:05+00:00,1115904838,"= 8 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35302,2020-04-10 06:00:04+00:00,1115904838,"= 12 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
1,35301,2020-04-10 00:00:04+00:00,1115904838,"= 18 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
5,35300,2020-04-09 23:32:18+00:00,1115904838,"Every person who will help us to report and solve this problem will receive 🌟 VIP for the next pump . After sending the notification to the telegram , write to the owner of the channel to inform about the help ."
5,35293,2020-04-09 23:19:36+00:00,1115904838,"Here's how support treats people ! Tomorrow's pump will take place as we announced , but the next pumps will be canceled due to the fact that telegram support has our problems somewhere . Please report this case at this link UNKNOWN_URL: telegram so that the person who led us to the plaque suffered the consequences and that the person from the support on the telegram was released . Instead of explaining the whole situation , the telegram decided to leave us the "" scam "" badge , which was not supported by any evidence . We wanted support guy to verify all our conversations using logs but he refused . This proves that most likely either the support person did not want to help or was bribed on the side . Congratulations telegram ! You are very fair . The more that channels such as Tora's Crypto Trading , which is a group that cheats people on huge amounts like 20 BTC per person , avoided such a badge while we wanted to explain the whole situation and support it with real evidence which is logs ."
1,35292,2020-04-09 18:00:06+00:00,1115904838,"= 24 Hours Until the Pump = 🗓 Date : 10/04 / 2020 ( Today ) ⏱ Time : 18.00 GMT 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
5,35291,2020-04-09 05:17:57+00:00,1115904838,"All of our channels have been reported by our competitors . This resulted in "" scam "" note next to the name of all our channels . Please members , don't take it personally . Soon , everything should be resolved , because we contacted the telegram service which will verify this issue ."
1,35290,2020-04-08 18:50:42+00:00,1115904838,"= 2 Days Until the Pump = 🗓 Date : 10/04 / 2020 ( Friday ) ⏱ Time : 18.00 GMT ( in 47 hours ) 💱 Exchange : Binance_CEX 💲 Pairing : BTC This pump will be FFA ( Free For All ) . This means that everyone will get the coin at the same time . It means no pre-pumps , no pay 2win ."
