label,id,date,channel_id,message
3,414,2021-10-15 19:49:42+00:00,1236000922,Good pump on DPET ! 65 % gain with volume 100 000 $ in the first minute . It's a good result for a KuCoin_CEX pump . Congratulations to all our members who made profit ! 🚀
2,413,2021-10-15 19:00:08+00:00,1236000922,The coin has been chosen is DPET ( EXCHANGE: kucoin_CEX; TRADING PAIR: DPET-USDT. )
1,402,2021-10-14 19:00:18+00:00,1236000922,"24 hours left until the pump on the KuCoin_CEX . This pump is free for all , without pre pump before the coin is announced . The first buyers will be our members and all profits will be for them . Because of our growth this pump signal will reach more users than it ever has before . The anticipation is huge . Be ready ! Get ready for a great pump tomorrow at 19:00 GMT !"
1,401,2021-10-13 19:00:35+00:00,1236000922,2 days left until the pump on the KuCoin_CEX . 🗓 Date : Friday October 15th 🕔 Time : 19:00 GMT ( 3 pm EST ) 💵 Pair : USDT This pump is Free For All . How to pump on KuCoin_CEX : UNKNOWN_URL: justpaste
1,400,2021-10-12 19:01:27+00:00,1236000922,3 days left until the pump on the KuCoin_CEX Exchange ! 🗓 Date : Friday October 15th 🕔 Time : 19:00 GMT ( 3 pm EST ) 💵 Pair : USDT Get informed about KuCoin_CEX in the tutorial : UNKNOWN_URL: youtube
0,399,2021-10-11 20:46:13+00:00,1236000922,"🛎 Pump announcement ! 🛎 🗓 Date : Friday October 15th 2021 🕔 Time : 19:00 GMT ( 3 pm EST ) 📊 Exchange : Kucoin_CEX 💵 Pair : USDT Our previous pump consisted of 2 waves , the first was with volume of 60 000 $ and the next one with volume 200 000 $ and gain 150 % so many our members were able to take profits . We are constantly growing so we expect this pump will have bigger volume and our members will be able to take more profits . Now we have a few days to get prepared for this pump . More info , guides , and further updates to come ."
5,398,2021-10-09 07:35:35+00:00,1236000922,"A bit later , a second wave followed which increased the price by 150 % with the volume of 200,000 $ and the pump lasted 10 minutes . So we hope , many our members took profit . Our next crypto buying signal on KuCoin_CEX will be coming soon . Stay tuned !"
3,397,2021-10-08 20:11:51+00:00,1236000922,Unfortunately not a good pump on SKU ! 33 % gain with volume only 60 000 $ . Our previous volume was 2x higher than what we saw today and we will investigate why the volume was lower . Also the intervention of arbitration bot limited the success of the pump . Thank you for participating in our pump .
2,396,2021-10-08 19:00:15+00:00,1236000922,The coin has been chosen is SKU ( EXCHANGE: kucoin_CEX; TRADING PAIR: SKU-USDT. )
0,382,2021-10-05 19:00:33+00:00,1236000922,"We have analyzed the market and it is looking extremely good for a new collab pump on KuCoin_CEX Exchange . During our last pump our members were able to take a profit of up to 80 % with a volume of over 100 000 $ . The number of our members is constantly growing . So we expect this pump to have bigger volume and our members will be able to take more profits . Now we have a few days to get prepared for this pump . More info , guides , and further updates to come . 🛎 Pump announcement ! 🛎 🗓 Date : October 8th 2021 🕔 Time : 19:00 GMT 📊 Exchange : KuCoin_CEX 💵 Pair : USDT 📈 Expected gain : ( will be given before the pump ) Advantage : Free For All Not Ranked"
3,380,2021-10-04 20:36:10+00:00,1236000922,Good pump on BOA ! 85 % gain with volume 100 000 $ in the first 5 min . Even after 5 min there was a possibility to take profit . It's a very good result for a KuCoin_CEX pump . Congratulations to all our members who made profit ! 🎉
2,379,2021-10-04 19:00:09+00:00,1236000922,The coin we have chosen is BOA
2,357,2021-06-10 20:00:09+00:00,1236000922,SERO / USDT EXCHANGE: kucoin_CEX; TRADING PAIR: SERO-USDT.
2,335,2021-06-04 20:00:08+00:00,1236000922,@USER The coin that we have chosen is MATH / USDT ( EXCHANGE: hotbit_CEX; TRADING PAIR: MATH-USDT. )
1,334,2021-06-04 19:59:18+00:00,1236000922,LESS THAN 1 MINUTE LEFT TO OUR COLLAB ON HOTBIT_CEX ! fire Next post will be the coin name be ready ! !
5,325,2021-06-03 19:36:29+00:00,1236000922,"🎁 We're running a giveaway that ends Friday at 19:00 p . m . GMT , which will give you the coins 1 minute early ! 2 winners ! 🎉 For that you have to invite 5 people in this group and send me the proofs a pm @USER . 🚀"
2,317,2021-05-30 18:00:09+00:00,1236000922,EXCHANGE: hotbit_CEX; TRADING PAIR: LON-USDT.
2,299,2021-05-27 20:00:04+00:00,1236000922,UMA-USDT EXCHANGE: kucoin_CEX; TRADING PAIR: UMA-USDT.
2,253,2021-05-19 21:00:02+00:00,1236000922,REAL SKY COIN - BUY LINK : pancakeswap_DEX / swap ? outputCurrency = 0x5ac91bac1d409b6a6b5e2e07419658385733c928
0,248,2021-05-19 19:00:02+00:00,1236000922,"💫 2 hours until last minute pump on PancakeSwap_DEX ! Today we go on V2 ! We will send direct link to buy here , so you just open and buy . Make sure you have your bnb ready ! 🚀 🚀 🚀"
1,247,2021-05-19 17:54:19+00:00,1236000922,"SPONSORED 🚀 LAST MINUTE PUMP IN 3 HOURS ( 21GMT ) Stay tuned today at 21GMT for another piece of nice sweet PancakeSwap_DEX pump event . ✅ Get your BNB ready and at 21GMT we will post here the address of token to be pumped ! 📶 After our last pump events even more discord servers and telegram groups are keen to participate , all of them know we are the best of the best here ! 💫"
3,246,2021-05-18 22:09:53+00:00,1236000922,Incredible pump ! Peak at 1280 % just amazing . Thank you all for your messages of support ! 🚀
5,223,2021-05-17 21:03:00+00:00,1236000922,CHART : UNKNOWN_URL: poocoin
2,222,2021-05-17 21:00:25+00:00,1236000922,HUDL PROTOCOL COIN - BUY LINK : pancakeswap_DEX / swap ? inputCurrency = 0xd4f61c60339ba76240181861b0d176d5095aab26
1,209,2021-05-17 17:32:10+00:00,1236000922,"SPONSORED 🚀 LAST MINUTE PUMP IN 4 HOURS ( 21GMT ) Stay tuned today at 21GMT for another piece of nice sweet PancakeSwap_DEX pump event . ✅ Get your BNB ready and at 21GMT we will post here the address of token to be pumped ! 📶 After our last pump events even more discord servers and telegram groups are keen to participate , all of them know we are the best of the best here ! 💫"
2,160,2021-05-01 18:00:18+00:00,1236000922,DaVinciLambo BUY LINK : pancakeswap_DEX / swap ? outputCurrency = 0x86af86b0d7e55c611c31f05b4962ea3874118afb Token Address : 0x86af86b0d7e55c611c31f05b4962ea3874118afb NAME : DaVinciLambo CHART LINK : UNKNOWN_URL: poocoin
