label,id,date,channel_id,message
4,1461,2022-01-22 06:47:41+00:00,1219293084,"Dear members , we have decided to postpone the Sunday pump after hours of discussions with the team . The market looks bearish , the alts market is not stable enough for a big pump at this time and with the market information we have gathered from different groups of whales and pumps , we have decided to postpone the pump to protect your and all member capitals . We are aiming for an extremely high % for the next pump and we are going to boost it with whales that will buy hundreds of thousands worth of the coin 2 minutes after the call as an apology for the postponement . Best regards , The Binance_CEX Pump Signals Team ."
1,1460,2022-01-21 06:22:45+00:00,1219293084,🚨 🚨 🚨 * SPECIAL OFFER * 🚨 🚨 🚨 * JUST 4 HOURS * The bull market is officially back which means it's time for big pumps once again . With our volumes averaging 40 to 80 million $ per pump and peaks reaching up to 450 % we are confident to say the upcoming Sunday pump will be one of the biggest pumps we have done so far ! Our main goal for this pump will be to make sure that every single member in our group makes a massive profit . We are also doing a private event exclusively for our VIP Members this week . @USER Only 1 slot left ! 🤑 🤑 🤑 Please find the membership form here : UNKNOWN_URL: google
1,1459,2022-01-20 19:28:37+00:00,1219293084,🔥 3 Days left until our PUMP on Binance_CEX ! Pump will be in USDT pair . Invest in your future and be a partner in this great family.We i nform our VIP members of the coin name 1 day before and they buy it . Send a message now . Hurry up . 💸 💵 💰 We are the most reliable and best pump channel in the world . VIP members have the option to buy 1 day before . — Be on top of the market get our signals before everyone else . For more details & how to JOIN @USER UNKNOWN_URL: google
0,1443,2022-01-15 20:09:13+00:00,1219293084,"💥 NEW BINANCE_CEX PUMP ANNOUNCEMENT 💥 ⏳ Date : Sunday , 23 January ⏰ Time : 3 pm GMT 🏰 Exchange : BINANCE_CEX . COM 🐳 + 26 Whale Channels 🎯 Target : 80 % PROFIT ! ! ! With the success of our previous pumps and the bull market being into full effect , we are officially ready to announce our next big pump . With our volumes averaging 30 to 80 million $ per pump and peaks reaching up to 450 % we expect our upcoming pump to be massive . After the previous pump and hours of discussion with our team , we have decided to schedule our next pump in 5 days to make sure that we are fully prepared . Our main goal for this pump will be to make sure that every single member in our group makes a massive profit . We are currently in a massive bull market and with our ability to keep creating the most powerful and biggest pumps on Binance_CEX , Kucoin_CEX we will take every opportunity we can get . We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for . We will start the year of 2022 with a massive pump that all our members can profit from substantially . We have 7 days to prepare for this massive pump , we are confident to say that this pump event will be the biggest one that we have done in the history of our group once again and will top our previous ones in terms of % gain . We are expecting hundreds of thousands of people all across the world to attend this pump and possibly more than a million people across all social medias will be watching . We will do everything in our power to surpass the 500 % profit mark this time to start the year of 2022 with a really nice pump . Be prepared , the wait will be worth it . We will be giving out more information when we are closer to the pump date , stay tuned !"
3,1442,2022-01-15 20:06:49+00:00,1219293084,"ORC KUCOIN_CEX PUMP RESULTS Start Price - $ 2.4 Peak Price - $ 0.43 Peak Gain - 440 % 🚀 ORC amassed over $ 1.5 million volume within the first few minutes as it rose all the way to 440 % , minimum projection . Even in this market our volume continues to grow and our peaks have become even more impressive . Thank you to all members who participated , you can expect our next pump to be even bigger ! Great job to everyone ."
2,1413,2022-01-08 17:00:36+00:00,1219293084,Coin is : UNIC EXCHANGE: kucoin_CEX; TRADING PAIR: UNIC-USDT. Projected Gain : 500-900 %
2,1412,2022-01-08 17:00:24+00:00,1219293084,Coin is : UNIC
1,1411,2022-01-08 16:54:58+00:00,1219293084,@USER 5 MINUTES LEFT ! Global FOMO warming up Next post will be coin name ! Coin will be in usdt pair . Login kucoin_CEX and keep an eye here .
0,1386,2022-01-02 20:10:04+00:00,1219293084,"💥 NEW KUCOIN_CEX . COM PUMP ANNOUNCEMENT 💥 ⏳ Date : Saturday , 8 January ⏰ Time : 5 pm GMT 🏰 Exchange : KUCOIN_CEX . COM 🐳 + 26 Whale Channels 🎯 Target : 40 % / % 80 % PROFIT ! ! ! With the success of our previous pumps and the bull market being into full effect , we are officially ready to announce our next big pump . With our volumes averaging 30 to 80 million $ per pump and peaks reaching up to 450 % we expect our upcoming pump to be massive . After the previous pump and hours of discussion with our team , we have decided to schedule our next pump in 5 days to make sure that we are fully prepared . Our main goal for this pump will be to make sure that every single member in our group makes a massive profit . We are currently in a massive bull market and with our ability to keep creating the most powerful and biggest pumps on Binance_CEX , we will take every opportunity we can get . We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for . We will start the year of 2022 with a massive pump that all our members can profit from substantially . We have 5 days to prepare for this massive pump , we are confident to say that this pump event will be the biggest one that we have done in the history of our group once again and will top our previous ones in terms of % gain . We are expecting hundreds of thousands of people all across the world to attend this pump and possibly more than a million people across all social medias will be watching . We will do everything in our power to surpass the 500 % profit mark this time to start the year of 2022 with a really nice pump . Be prepared , the wait will be worth it . We will be giving out more information when we are closer to the pump date , stay tuned !"
3,1385,2022-01-02 19:02:28+00:00,1219293084,"Pump result : 350 BTC volume which is close to 17 million $ . We had a initial peak of 70 % and got sold on by outsiders . Luckily our team decided to bring the price back up for all our members back up to the initial peak of 70 % which gave all our members the opportunity to make 60-70 % profit 2 times during the pump . There was also many waves that allowed everyone to make profit multiple times . Overall it was a great pump as we managed to maintain top position on Binance_CEX for 22 minutes . If we had not been faced with that amount of sell pressure , we could have defintely hit 200 % + . Thank you all for participating , we have something big to announce really soon that everyone will want to stick around for as well , stay tuned !"
0,663,2021-07-18 14:28:34+00:00,1219293084,"💥 NEW KUCOIN_CEX PUMP ANNOUNCEMENT 💥 ⏳ Date : Wednesday , 21 July ⏰ Time : 7 pm GMT 🏰 Exchange : KUCOIN_CEX 🐳 + 26 Whale Channels 🎯 Target : 300 % / % 500 % PROFIT ! ! ! The ALT season of July is coming and we will start this month strong with a huge 300 % + push ! The signal will be free for all and everyone will be able to buy at a good price . The FOMO will be massive and we can be sure to see amazing results in our upcoming push . We completed may with great success . We ended June with a huge profit rate . Our VIP members have won the total of the following profit rates . 💸 💵 💰 Our VIP members buy 1 day ago provided great profits ! ! ! We are the most reliable and best pump channel in the world . VIP members have the option to buy 1 day ago . @USER"
4,662,2021-07-18 14:25:54+00:00,1219293084,"Dear members , We decided today postone our Pump for bitcoin direction . We decided to do the Pump in Kucoin_CEX ( mobile app too ) platform where you can choose the purchase of USDT . With our volumes averaging 5 to 10 million $ per pump and peaks reaching up to 450 % we are ready to announce our next big pump . After the previous pump and hours of discussion with our team , we have decided to schedule our next pump in 3 days to make sure that we are fully prepared . On july 21 we will be pumping with a 500 % + target . We will also try reaching more than 5 million $ volume in the first few minutes . We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for . With all the new measures that we are implementing , we can almost guarantee that this upcoming pump will be massive . We will be coordinating the pump with all our members as well to get the coin trending during the whole day of the pump . We are expecting hundreds of thousands of people all across the world to attend this pump and with good coordination possibly more than a million people across all social medias will be watching . This time , you can be sure that the signal will be given at the absolute bottom with everyone having a fair chance to make up to 500 % profit or more . A massive amount of Usdt will be injected into the pump by our team after our members bought in order to give the pump a boost and maximize profits for all our members . With the collaboration of the biggest whales on Kucoin_CEX , big investors , biggest crypto channels in the world and a experienced team of traders we can confidently say with 100 % certainty that this will be one of the biggest pump we have seen ."
5,658,2021-07-17 06:52:24+00:00,1219293084,Accepting new members in Vip Channel . 1 slot left for big discounted prices After that offer closes ‼ ️ Contact 📞 @USER for VIP membership . Next Pump will be huge and this is your opportunity to recover your losses 🔻 in the market .
2,649,2021-07-11 17:00:12+00:00,1219293084,COIN IS :P OA
4,638,2021-07-04 16:19:33+00:00,1219293084,"Dear members , We will postpone tonight's pump as we are experiencing problems with the Discord server . The server has been growing a lot past week , and this is causing server issues . We are communicating with Discord to increase the server capacity , but this won't be solved until Monday . We have decided to push back the pump a Next weekend ."
3,629,2021-06-27 18:04:52+00:00,1219293084,"📈 Pump result Update : MTH 🏁 Start Price : 48 🚀 We've reached : 63 Huge Quick Profit 33,42 % 💰 💰"
2,546,2021-05-26 17:00:10+00:00,1219293084,COIN IS : NXS
0,536,2021-05-23 15:03:37+00:00,1219293084,"💥 NEW BINANCE_CEX PUMP ANNOUNCEMENT 💥 ⏳ Date : Wednesday , 26 May ⏰ Time : 5 pm GMT 🏰 Exchange : BINANCE_CEX 🐳 + 26 Whale Channels 🎯 Target : 40 % / % 80 % PROFIT ! ! ! The ALT season of may is coming and we will start this month strong with a huge 300 % + push ! The signal will be free for all and everyone will be able to buy at a good price . The FOMO will be massive and we can be sure to see amazing results in our upcoming push . We completed April with great success . We ended April with a huge profit rate . Our VIP members have won the total of the following profit rates . 💸 💵 💰 Our VIP members buy 1 day ago provided great profits ! ! ! We are the most reliable and best pump channel in the world . VIP members have the option to buy 1 day ago ."
5,189,2020-05-29 16:05:02+00:00,1219293084,UP over 200 % !
5,188,2020-05-29 16:00:22+00:00,1219293084,VIA | Binance_CEX 2000 % down from All Time High .. What 😳 Yeah .. we can easily see it today's TOP Gainer of binance_CEX .. 150 % can we .. ? ? ? This coin has strong potential to move like this ... HodL this one . VIA is going to go crazy today .. Buy here - EXCHANGE: binance_CEX; TRADING PAIR: VIA-BTC.
5,180,2020-05-05 03:21:01+00:00,1219293084,"Our April . success rates are ; 💥 ✅ % 48.08 GRS ( BINANCE_CEX ) "" 1 April "" ✅ % 35.95 GVT ( BINANCE_CEX ) "" 4 April "" ✅ % 29.52 ARN ( BINANCE_CEX ) "" 7 April "" . ✅ % 11.74 ELF ( BINANCE_CEX ) "" 10 April "" ✅ % 33.46 GVT ( BINANCE_CEX ) "" 15 April "" ✅ % 17.79 BNT ( BINANCE_CEX ) "" 24 April "" Our May . success rates are ; 💥 ✅ % 13.07 MDA ( BINANCE_CEX ) "" 4 May "" ✅ % ? ? . ? ? ? ? ? ( BINANCE_CEX ) "" ? May "" ✳ ️ Pumping hard on BINANCE_CEX ✳ ️ Huge volume spike ✳ ️ FOMO getting in ✳ ️ Top gainer on BINANCE_CEX Our VIP members buy 1 day ago provided great profits ! ! ! We are the most reliable and best pump channel in the world . 1 day ago ago we have the option to buy . 👇 👇 💬 Premium Member Contact : @USER"
3,179,2020-05-04 19:08:53+00:00,1219293084,Coin : 💥 MDA 💥 Low : 4122 🎯 High : . 4661 🎯 EXCHANGE : BINANCE_CEX Profit : % 13.079 PROFIT ! ! !
2,178,2020-05-04 19:01:37+00:00,1219293084,COIN IS : MDA 🚀 BUY BUY BUY 🚀
0,167,2020-04-28 19:12:22+00:00,1219293084,"Next pump : Thursday 30 April 19:00 GMT Exchange : binance_CEX Pairing : BTC Bitcoin has risen ! We expect it to settle and the market to be prime for alts to rise . This is a great situation to pump in and we will do all we can to make this the best so far this year ! 🎯 Binance_CEX Pump Update ! ! ! There is very high uncertainity in market today . As per the rules when market is uncertain it is good to not do anything than making stupid decision . It is very wise decision to secure your portfolio & not buying anything unwillingly when we are unsure . Therefore , we decided to postpone the Hold Event . The event will be held again whenever we find a good coin worth buying . You can find out VIP membership information by sending a message . 1 day ago ago we have the option to buy . Premium Member Contact : @USER"
2,45,2018-05-20 19:00:04+00:00,1219293084,EVX
0,32,2018-05-20 06:03:21+00:00,1219293084,"Dear members , We are seeing some great opportunities , The next pump will be : Exchange : Binance_CEX Date : 20-05- 2018 Time 7PM GMT"
