label,id,date,channel_id,message
5,12673,2018-08-12 12:43:30+00:00,1121453288,"Bitcoin ETFs I wasn't sure I would go forward with this , but I feel a moral and ethical obligation to . And while this is really going to upset and possibly enrage the close friends I have who work in some of the larger named Investment Banks on Wall Street , I want to share this with everyone I can reach in the crypto space and let the chips fall where they may . Here's the deal : The market has done a great job of convincing everyone the Bitcoin ETFs are the end-all be-all for crypto growth . ( They're not . At all . ) But they want you to believe this to get the prices down really really low for Wall Street . And everyone seems to be playing right into their propaganda . Realize that Bitcoin ETF's have been applied for and denied going back the last 5 years . With our recent run testing a $ 1 Trillion crypto market cap , Wall Street woke up and realized holy hell there is actually a ton of money to be made in this space and it has barely begun . But they missed the boat ! So they want in , cheap ; Convince everyone these ETF proposals are paramount for the market to ever go up again . ( What a joke ! ) . Realize the most likely scenario is these Bitcoin ETFs will not be approved at all this year until early or late next year ; all the while using each delay and denial to further drive down the price of BTC . We can stop this if we stop giving credence to their propaganda that is the importance of the ETFs . Clearly the ETF Proposals are clouding the crypto space to the point it is absurd and ridiculous - - you see it , I see it , and yet we are all playing into it and spreading their manipulative message . Entirely too much focus is being placed on the ETFs . What everyone needs to be focused on is the technology and adoption . Stay focused on the technology and adoption of crypto , it's what got the market to nearly $ 1 Trillion already , and let's all let the ETFs do whatever they're going to do . If we can get everyone on the same page here ( and if we work together we can ) Bitcoin will brush off the ETF bull shiitake and the crypto market will continue to grow massively with the awesome developments in the crypto space . Do not give Wall Street the pleasure of seeing you Tweet , Post , YouTube , etc anything having to do with the ETFs . Just stop . Let's bring it to a full stop my crypto friends . Will you do your part to help the crypto community get back on track with focusing on what really matters - - the technology and adoption . Shine the light on this important message and share it with all . Thanks in advance . Together we are unstoppable . Very Respectfully ,"
5,12491,2018-06-28 15:05:26+00:00,1121453288,❌
5,12430,2018-06-25 09:33:10+00:00,1121453288,Savage
5,12406,2018-06-09 16:39:38+00:00,1121453288,LOL 😂
2,12358,2018-06-07 15:00:17+00:00,1121453288,Coin name OAX Exchange . Binance_CEX
1,12357,2018-06-07 14:59:15+00:00,1121453288,✅ Less than 1 minute remaining for Binance_CEX Pump ! ✅ Login to binance_CEX next will be coin name in Text Over 200K Participants . 💰 Huge pump . 💰 Time : 15.00 GMT Today
1,12356,2018-06-07 14:55:30+00:00,1121453288,✅ Less than 5 minutes remaining for Binance_CEX Pump ! ✅ Login to binance_CEX Over 200K Participants . 💰 Huge pump . 💰 Time : 15.00 GMT Today
1,12355,2018-06-07 14:46:08+00:00,1121453288,✅ Less than 15 minutes remaining for Binance_CEX Pump ! ✅ Over 200K Participants . 💰 Huge pump . 💰 Time : 15.00 GMT Today
0,12181,2018-06-05 09:52:37+00:00,1121453288,CryptoSignalPump Announcement ! Binance_CEX Hold and Pump will take place tomorrow 6.6 . 18 🕑 15.00 GMT UNKNOWN_URL: cryptosignalpump - This will be Free-For-All pump - no Affilate rankings by site . Over 500K Participants . ‼ ️We will Hold coin untill we reach target ‼ ️ Goal : break MDA ( 40 % ) record .
5,12017,2018-06-01 15:15:23+00:00,1121453288,Green candle
5,12016,2018-06-01 15:13:09+00:00,1121453288,"✅ 2nd and almost 3rd target done Reached peak of 12,932 sats Currently many binancers join in and we sold on them with 20-30 % profit . It's currently number one at binance_CEX . Good Weekend guys ."
5,11558,2018-05-21 08:15:39+00:00,1121453288,🚨 COIN SIGNAL 🚨 Coin : $ EDO Exchange : Binance_CEX Term : Short / Scalp Risk : Medium
5,8555,2018-01-18 07:33:27+00:00,1121453288,"⁠ Poloniex_CEX Displaying Incorrect Customer Balances , Experiences Customer Service Woes Poloniex_CEX has faced numerous customer service challenges over the past year ; the most recent involve buggy order cancellation and incorrect displaying of user balances . NEWS UNKNOWN_URL: goo"
5,7685,2018-01-02 14:17:19+00:00,1121453288,New Signal in some minutes I have GOT Insider News.and THIS CAN BE HUGE
5,7684,2018-01-02 14:15:48+00:00,1121453288,👉🏿 XCP Signal was given here at 0.0025500 0 * * . And it HITS 0.0032000 0
