label,id,date,channel_id,message
5,23187,2022-01-11 03:00:33+00:00,1393225015,KAVA 9 mainnet 👈
5,22987,2021-12-23 05:47:58+00:00,1393225015,Convex Finance ( CVX ) Listing Postponed binance_CEX
5,22943,2021-12-20 03:50:51+00:00,1393225015,"Binance_CEX Adds ANT , CLV , MDT , MIR , NEAR & WAXP on Cross Margin and ALCX , BICO & ELF on Isolated Margin binance_CEX"
5,22941,2021-12-19 06:49:20+00:00,1393225015,"⁠ Traders delay $ 100K Bitcoin prediction , but still expect a blow-off top in 2022 $ 100,000 BTC is probably not happening , but analysts are hopeful that BTC can end the year above $ 50,000 and kick off early 2022 with a new all-time high . UNKNOWN_URL: ct"
5,22939,2021-12-18 18:07:27+00:00,1393225015,New ETF filed : VanEck Gold and Bitcoin Strategy ETF Link : UNKNOWN_URL: sec
5,22884,2021-12-13 02:13:24+00:00,1393225015,Binance_CEX Adds MANA / BIDR & SAND / BIDR Trading Pairs binance_CEX
5,22881,2021-12-12 17:53:40+00:00,1393225015,"ByBit_CEX USDT , Binance_CEX Futures DOT / USDT Take-Profit target 2 ✅ Profit : 9.084 % 📈 Period : 16 Hours 37 Minutes ⏰"
2,22478,2021-11-14 15:00:34+00:00,1393225015,"🚨 $ NAS / BTC 🚨 = = = 🚀 🚀 🚀 ( BTC paired , Binance_CEX ) Click on link to buy EXCHANGE: binance_CEX; TRADING PAIR: NAS-BTC."
5,22346,2021-11-07 09:08:08+00:00,1393225015,ALPHA / BTC ON BINANCE_CEX BUY : - 1840-1875 - 1914 SELL : -2036-2070- 2140-2230- 2300-2400- 2500-2600- 2800-3000- 3400 + + STOP 🛑 : - 8 % USE 5 % ONLY ‼ ️ ‼ ️ .. GOOD NEWS WE HAVE ‼ ️ ‼ ️
5,22344,2021-11-07 02:22:45+00:00,1393225015,Binance_CEX LINA / BTC Take-Profit target 4 ✅ Profit : 32.5301 % 📈 Period : 5 Days 20 Hours 3 Minutes ⏰
5,21158,2021-08-26 04:58:08+00:00,1393225015,Notice Regarding the Cancellation of Tick Size and Step Size Updates of Leveraged Tokens Trading Pairs binance_CEX
5,21043,2021-08-13 05:59:54+00:00,1393225015,The Binance_CEX Spot Trading System Upgrade will be postponed for 30 minutes . Order cancellation is estimated to be enabled at 06:00 UTC and trading will resume at 06:30 UTC .
5,14411,2020-12-24 01:26:00+00:00,1393225015,Spot Trading System Upgrade Postponed to 2020/12 / 25 binance_CEX
