label,id,date,channel_id,message
5,1411,2022-01-24 06:08:33+00:00,1498396053,UNKNOWN_URL: shihtzu Buy SHITZU 🚀 🚀 🚀 You will get 2x - 3x within 15 days 🤩 🤩 🤩
2,1410,2022-01-22 15:00:06+00:00,1498396053,HTDF
2,1409,2022-01-22 15:00:06+00:00,1498396053,Coin name is HTDF
5,1408,2022-01-22 14:57:06+00:00,1498396053,Next post will be coin name … ..
1,1407,2022-01-22 14:55:10+00:00,1498396053,5 minutes left 🚀 🚀 NO PREPUMP NO PREBUYINGS NO VIP VIP Pump is free for all
1,1406,2022-01-22 14:45:09+00:00,1498396053,15 minutes left 🚀 🚀 NO PREPUMP NO PREBUYINGS NO VIP VIP Pump is free for all
1,1405,2022-01-22 14:30:06+00:00,1498396053,30 minutes left 🚀 🚀 NO PREPUMP NO PREBUYINGS NO VIP VIP Pump is free for all
1,1404,2022-01-22 14:01:31+00:00,1498396053,1 hour left 🚀 🚀 NO PREPUMP NO PREBUYINGS NO VIP VIP Pump is free for all
1,1403,2022-01-22 13:00:57+00:00,1498396053,2 hours left 🚀 🚀 NO PREPUMP NO PREBUYINGS NO VIP VIP Pump is free for all
1,1402,2022-01-22 11:00:06+00:00,1498396053,4 hours left 🚀 🚀 NO PREPUMP NO PREBUYINGS NO VIP VIP Pump is free for all
1,1400,2022-01-22 06:30:38+00:00,1498396053,8 hours 30 minutes left 🚀 🚀 NO PREPUMP NO PREBUYINGS NO VIP VIP Pump is free for all
1,1399,2022-01-21 15:01:55+00:00,1498396053,1 days left in hotbit_CEX pump 🚀 🚀 🚀
1,1398,2022-01-20 15:01:41+00:00,1498396053,2 days left in hotbit_CEX pump 🚀 🚀 🚀
0,1397,2022-01-19 03:59:38+00:00,1498396053,🔔 Pump Announcement 🔔 The date of announcing the name of the currency It will be on : 22_1_2022 ( Saturday ) Time zone : 15:00 GMT ( 3:00 pm ) / 08:30 pm IST Pump pair : $ USDT Platform : hotbit_CEX Invite your friends 👇 👇 LINK TO TELEGRAM GROUP: t
3,1396,2022-01-18 17:08:44+00:00,1498396053,% 220 🚀 🚀 👆 From 0.001807 to 0.007 Good pump Wait next pump
