label,id,date,channel_id,message
5,3179,2020-04-19 12:53:20+00:00,1384447909,"🚨 Important Announcement 🚨 🐰 🥚 EASTER PROMOTION 🥚 🐰 Firstly , we at Crypto Trading Whales would like to wish you all a very Happy Easter ❤ ️ In honor of this joyous day , as well as to celebrate us getting close to reaching 1 million members ; we have created special promotions : ◽ ️ 50 % easter discount on all our VIP packages ◽ ️Discount for the weekly package from 0.1 BTC to 0.05 BTC ◽ ️Discount for monthly VIP memberships from 0.2 BTC to 0.1 BTC ◽ ️Discount for lifetime memberships from 0.3 BTC to 0.15 BTC 🔴 This promotion is valid starting at 16:00 pm 19th April GMT + 3 till 16:00 pm 20th April 2020 GMT + 3 Once again , HAPPY EASTER 🥚 🐰 We are so thankful that all of you have continued to support us and stayed with us as we journey towards success . Buy Vip Membership via our Bot here @USER Best regards , Crypto Trading Whales Moderation Team"
2,3143,2020-04-01 15:00:19+00:00,1384447909,"The coin we picked today is : 👉 Toilet Paper Token 👈 🔥 Everyone buy Toilet Paper Token now ! 📈 Almost surpassed Bitcoin and it has a 85.5 billion usd Market Cap and 41.7 Billion usd volume . Is over 1.123 . 97 % Up now ! 🐳 It will be the number 1 top coin for a long time as a lot of people love using it everyday ! ‼ ️ ‼ ️ Risk Warning : Buying Toilet Paper Token is a highly risky investment as the market is highly volatile due to coronavirus . There is potential for great profits and extreme losses . Please be aware that in the event of a sudden change in the pump , you could either make good profit or lose your balance . You should hold on tight to your toilet paper ! Use it to keep the water away as it can affect your investment and you do not want that ! Only VIP Members are 100 % safe ! They never use toilet paper as they are too rich and use only wet wipes . GOODLUCK and 1APRILFOOLS"
0,3142,2020-04-01 13:46:09+00:00,1384447909,"🛎 Free Pump announcement ! 🛎 Hello everyone , the next Free official pump on Binance_CEX will be scheduled for : Date : Wednesday April 1 Time : 15:00 pm GMT ( 1 HOUR LEFT ) Exchange : Binance_CEX Advantage : Free for all"
2,3094,2020-03-08 18:59:54+00:00,1384447909,There are many good coins on Binance_CEX The coin we picked today is : 👉 S N G L S 👈
0,3085,2020-03-06 17:42:50+00:00,1384447909,"🛎 Free Pump announcement ! 🛎 Hello everyone , the next Free official pump on Binance_CEX will be scheduled for : Date : Sunday March 8 Time : 19:00 pm GMT Exchange : Binance_CEX Advantage : Free for all We are finally ready to give free peoples a pump again . Our target for this pump will be at least 50 % - 70 % ! The market is good and alot of People that Don't have money to join daily vip pumps have been anxiously waiting for our next pump . We see alot of good opportunities and we invite all our normal channel members to reunite and work together as a team to create one of the biggest pump Binance_CEX has seen recently ! This pump will be free for all meaning that everyone will receive the signal at the exact same time . If you have any question contact our suport here : @USER"
3,3059,2020-02-25 19:04:08+00:00,1384447909,"! ️ ! ️ 📣 BIG RESULTS Of The Pump : 📣 Amazing 111 BTC in volumeon SBE coin is the big thing ! The first few minutes have PROVEN to be very powerful in our buying and we have made it huge by getting the SOMBE ( SBE ) pump UP TO 250 % . Amount of action has been very intense with great possibility to have made huge profits during the pump EXACTLY after the INITIAL SPIKE . 500 % - 700 % could MOST Possibly have been hit as we believe , if only the sell pressure had not to be faced in the end . ! ️In fact , after critical data analysis by experts , it shows that someone had sold from about 5 to 7 in 2 SATS 7 BTC sell order , something THAT have been seen happening just once before , thus it was challenging but we have anyhow managed to bring the price BACK at around 5-6 SAT . THE INITIAL plan was to increase the price by pushing it up to 20 SATOSHIS by our committed team , unfortunately this plan has tackled a few hurdles and thus couldn't be completed this time . ! ️We Assure you that the NEXT Free PUMP will most hopefully be a success and this type of hurdles will be avoided . 😊 🐳 Nevertheless , this was a GREAT PUMP with huge amazing ACTION ! ! ! NEXT PUMP will be announced very soon ( MAX 1 Month ) indeed , stay tunned and get ready for the next very big pump . 🔥 SOMBE ( SBE ) can be pumped Again At Any Time , as this successfully PROGRESSIVE project proves to be very good and holds ENORMOUS POTENTIAL in getting us the very DESIRED RESULTS ! ! ! 💯 The Daily VIP PUMP is starting in just a few hours . All VIP members are prepared for this mega pump ! 💫 Interested members can as well participate and join VIP email Group , let us know as soon as it is in your favour ! ! 🔥 ! ️For any queries contact at @USER"
2,3056,2020-02-25 14:00:13+00:00,1384447909,SOMBE ( SBE )
3,3026,2020-02-16 10:48:01+00:00,1384447909,"! ️ ! ️ 📣 🚀 Pump results : Around 111 btc in volume which is amazing ! Our buy power in the first few minutes was very big and we managed to pump it over 900 % . The amount of action was also very intense and there was alot of possibility to make profits during the pump after the initial spike . We believe we could have hit 1500-1700 % easily if we didn't face the sell pressure at the end . In fact , after analyzing the data someone sold from 8 to 9 in 1 sat 25 btc sell order which is something we have never seen happen before but we managed to bringing the price back at around 8-9 sat . Our initial plan was for our team to push the price up to 20 satoshis if this didn't happen which is unfortunate . The next pump hopefully we can avoid this . Overall it was a great pump with alot of action ! We will announce the next pump soon , stay tuned.Next Vip pump is in 6 and 14 minutes hours for more info or any questions contact @USER"
2,3025,2020-02-16 10:00:06+00:00,1384447909,CGEN COIN
3,2978,2020-01-17 08:27:35+00:00,1384447909,"! ️ Pump results : Around 159.35 btc in volume which is amazing ! Our buy power in the first few minutes was very big and we managed to pump it over 30 % . The amount of action was also very intense and there was alot of possibility to make profits during the pump after the initial spike . We believe we could have hit 50-70 % easily if we didn't face the sell pressure at the start . In fact , after analyzing the data someone sold from 1500 to 1162 in 1 single 8 btc sell order which is something we have never seen happen before but we managed to bounce back from it with the help of our team bringing the price back at around 1300-1400 . Our initial plan was for our team to push the price up to 2000 satoshis if this didn't happen which is unfortunate . The next pump hopefully we can avoid this . Overall it was a great pump with alot of action ! We will announce the next pump or publicity soon , stay tuned best regards , @USER"
