label,id,date,channel_id,message
5,2450,2022-01-21 15:09:02+00:00,1228866082,"📣 Hello everyone , we are aware that our community is looking forward to our next big pump . We are currently still waiting for better market conditions before scheduling our next pump . We want to make sure that it goes perfectly according to plan and for that we need better market conditions . Hopefully everyone is doing fine during these times ! If we had one big piece of advice to give to everyone it would be to hold and keep calm because as we know , BTC is not going anywhere . The markets will definitely recover in the long run and hopefully soon enough . Stay tuned for our next announcement ."
3,2449,2022-01-02 17:50:58+00:00,1228866082,"Pump result : 350 BTC volume which is close to 17 million $ . We had a initial peak of 70 % and got sold on by outsiders . Luckily our team decided to bring the price back up for all our members back up to the initial peak of 70 % which gave all our members the opportunity to make 60-70 % profit 2 times during the pump . There was also many waves that allowed everyone to make profit multiple times . Overall it was a great pump as we managed to maintain top position on Binance_CEX for 22 minutes . If we had not been faced with that amount of sell pressure , we could have defintely hit 200 % + . Thank you all for participating , we have something big to announce really soon that everyone will want to stick around for as well , stay tuned !"
2,2444,2022-01-02 17:00:07+00:00,1228866082,The coin we have picked to pump today is : NEBL NEBL is looking perfect for a massive pump right now !
0,2433,2021-12-12 15:51:14+00:00,1228866082,"🛎 Pump announcement ! 🛎 Hello everyone , the next official pump will be scheduled for : Date : Sunday January 2 Time : 17:00 pm GMT Exchange : Binance_CEX Advantage : Free for all Official Target : 500 % + With the success of our previous pumps and the bull market being into full effect , we are officially ready to announce our next big pump . With our volumes averaging 30 to 80 million $ per pump and peaks reaching up to 450 % we expect our upcoming pump to be massive . After the previous pump and hours of discussion with our team , we have decided to schedule our next pump in 21 days to make sure that we are fully prepared . Our main goal for this pump will be to make sure that every single member in our group makes a massive profit . We are currently in a massive bull market and with our ability to keep creating the most powerful and biggest pumps on Binance_CEX , we will take every opportunity we can get . We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for . We will start the year of 2022 with a massive pump that all our members can profit from substantially . We have 21 days to prepare for this massive pump , we are confident to say that this pump event will be the biggest one that we have done in the history of our group once again and will top our previous ones in terms of % gain . We are expecting hundreds of thousands of people all across the world to attend this pump and possibly more than a million people across all social medias will be watching . We will do everything in our power to surpass the 500 % profit mark this time to start the year of 2022 with a really nice pump . Be prepared , the wait will be worth it . We will be giving out more information when we are closer to the pump date , stay tuned !"
3,2432,2021-11-28 18:12:03+00:00,1228866082,Pump result : Amazing pump considering the fact that we did it while BTC was going down . Close to 500 BTC volume on PHB which is more than 27 million $ . The pump lasted a good amount of time which allowed our members to make profit multiple times during the pump . We also gave the signal at the bottom which is something we always try to do to maximize the gain potential for all our members . On the 3rd minute we managed to go back to our first candle's high which gave everyone that bought the dip a potential to make a quick 50 % on top of their previous profit . Overall we are happy with the results but definitely we would have liked to see a much higher % gain like our previous pump . The next pump we will make sure that we hit a much higher % gain while making the pump last very long as well . Congrats to those who participated and made good profits ! Stay tuned for our next official announcement .
5,2431,2021-11-28 17:01:24+00:00,1228866082,2nd wave starting now
5,2430,2021-11-28 17:00:37+00:00,1228866082,Target is 400 %
5,2367,2021-11-07 10:39:38+00:00,1228866082,Bakkt Ready to Offer Ethereum ( ETH ) to Clients Massive 🚀 🚀 Link : UNKNOWN_URL: usethebitcoin 👇 Binance_CEX Pumps 👇 @USER
5,2349,2021-11-04 17:37:03+00:00,1228866082,Massive 👇 Binance_CEX Pumps 👇 @USER
5,2314,2021-10-30 08:07:48+00:00,1228866082,"MASSIVE NEWS : NFT Global , a company based in Switzerland 🇨🇭 , raised 720k USD in their Pre Sale in just 3 seconds last Sunday . Only 3 days after launch NFT Global is already listed on Cointiger one of the biggest exchanges worldwide with a massive daily volume of 10B and they are going to be listed on Hotbit_CEX following Monday ( 1 November ) . They announced the launch of their Marketplace Beta Version Friday 5 November . * Listing on Hotbit_CEX ( 1 November ) * Launch Marketplace Beta Version ( 5 November ) The price is entirely undervalued and overlooked . We predict they will reach a new all-time-high soon . UNKNOWN_URL: twitter"
3,2205,2021-10-10 18:42:37+00:00,1228866082,"Pump result : The amount of volume generated in the first 2 minutes was enough to pump any good coin to more than 400 % . Unfortunately , we ran into an "" icerberg "" coin which means that this particular coin had unlimited sells no matter where the price moved to which prevented the possiblity of executing a decent pump . Our team has tried to keep the price up but was unsucessful due to the nature of this coin . We invite everyone to take a look at the daily chart to understand more our reasoning behind this pick . We decided to pick the coin that had the biggest dip in order to allow our members to buy at the cheapest possible price and maximize the amount of profits . However , this decision ended up backfiring as the pump did not succeed . Our team had the pure intention of boosting the price up to at least 400 % in this pump for all our members but unfortunately it was impossible on this coin . In the next pump we will make sure we pick a coin that we know for sure can be pumped to more than 400 % and our team will make sure that we will reach that target once again by injecting a massive amount of BTC during the pump after our members had bought already . We hope some of our members managed to minimize the losses or make some profit at least during the multiple waves in the pump . With that being said , in the next pump we will absolutely make sure that we pick a coin we have experience in and that can definitely be pumped to a high price without facing any issue . Stay tuned for our next announcement !"
1,2192,2021-10-10 11:00:53+00:00,1228866082,"6 hours left until the biggest pump signal of all time ! Everything is looking perfect for a massive pump today . - Our target will be 400 % + profit on Binance_CEX ! We will be using the Binance_CEX exchange to pump . - We will be using the BTC pairing to pump , make sure you have BTC in your account to buy the coin . - Hundreds of thousands of traders will be buying at once , make sure you buy early before outsiders do . - If you plan to use your whole balance , you can buy using 75 % of your balance initially at market price , use the remaining of your balance to place buy orders ! - When you buy the coin and it's time to sell , never sell on the buy supports ! Instead sell slowly in parts as the price goes up . - Our pump will have many waves as our whales will actively be buying with our members to support the price , there will be a lot of possibilities to make profits many times during the pump ! - After buying , we highly suggest to place buy orders below the market price as the price moves up . - Millions of traders worldwide will be watching and buying , we have put into place a few measures to spread the word out after our signal all over social media , we will attempt to make our pump last as long as possible . This will be one of the biggest pump we have ever done and possibly our best pump to date , be ready !"
5,1982,2021-09-11 17:38:35+00:00,1228866082,Solana nets its first million-dollar NFT sale and it's for a Degenerate Ape Link : UNKNOWN_URL: theblockcrypto 👇 Binance_CEX Pumps 👇 @USER
2,1931,2021-09-05 17:00:05+00:00,1228866082,The coin we have picked to pump today is : VIB VIB is looking perfect for a pump right now
0,990,2021-04-08 13:55:39+00:00,1228866082,"Attention ! ! Biggest "" Mountain PUMP signal "" is coming at 12th April We are going to see the Biggest Mountain Pump ever with more than 127k participants Get yourself ready for this Exchange : Binance_CEX 12th April 5 PM GMT 👉 Our Pumps Channel : @USER"
5,977,2021-04-06 05:05:01+00:00,1228866082,IOST Announcement coming 🚀 🚀 🚀 👉 Our Pumps Channel : @USER
5,906,2021-01-27 11:23:17+00:00,1228866082,IOTX Pumping hard 🚀 🚀
5,904,2021-01-27 11:07:17+00:00,1228866082,GLM Big news 🚀 🚀 🚀
5,807,2021-01-17 10:21:04+00:00,1228866082,❌ ❌ SCAM Alert ❌ ❌ Guys plz be alert Some People have found a way to scam again like 2017 by recommending SHIT tokens These Tokens have no value hence they need these sort of promotions to make u buy their Tokens so that the Team behind the Project can run away with your Bitcoins Stay Away from these Scam and Shit new Tokens / Projects Don't lose your bitcoins
5,692,2021-01-03 14:31:51+00:00,1228866082,ETH = $ 9 0 0 🚀 🚀
5,538,2020-12-07 16:00:47+00:00,1228866082,Pushed coin is ... 👆
5,341,2020-11-24 06:20:06+00:00,1228866082,✅ BTC
5,324,2020-11-23 16:52:05+00:00,1228866082,✅ BAT + 5 %
