label,id,date,channel_id,message
5,3077,2021-12-30 18:10:12+00:00,1475300028,sxp news 🔥 🔥 Big pump incoming 🚀 🚀 Mid-long term
0,3074,2021-12-28 12:17:16+00:00,1475300028,"📍 Next pump announcement : 🗓 Date : Sunday , January 2 🕰 Time : 17:00 GMT 📈 Exchange : Binance_CEX 📰 Advantage : Free for all"
5,3068,2021-12-13 17:50:53+00:00,1475300028,Ethereum 🤔 ETH is forming Falling wedge pattern in daily chart .. Eth also holding support near $ 3800 - $ 4000 . It remain bullish till price with in this falling wedge . Breakout above side make it super bullish for new all time high .
2,3063,2021-12-05 15:00:48+00:00,1475300028,Nebl
0,3041,2021-11-29 16:55:50+00:00,1475300028,"📍 Next pump announcement : 🗓 Date : Sunday , December 5 🕰 Time : 15:00 GMT 📈 Exchange : Binance_CEX 📰 Advantage : Free for all"
5,2851,2021-09-05 08:20:29+00:00,1475300028,POWR at ( Binance_CEX ) Good to Enter here Buy around 672-655 Selling Targets - 684-698- 770-900 Stop loss – 575
5,2850,2021-09-05 08:20:07+00:00,1475300028,🚀 🚀 15 % Profit on OM for our Premium Members on Binance_CEX / SPOT Market 👁‍🗨 Join to our Premium Group - We are the best here since 4 years
5,2847,2021-09-04 17:37:29+00:00,1475300028,The coin name was posted on premium group Enjoy ! ️
1,2846,2021-09-04 10:24:11+00:00,1475300028,🔥 The coin name for tomorrow pump will be post within 8 hours Stay tuned ! ️
0,2841,2021-08-29 18:33:44+00:00,1475300028,"📍 Next pump announcement : 🗓 Date : Sunday , September 5 🕰 Time : 17:00 GMT 📈 Exchange : Binance_CEX 📰 Advantage : Free for all"
2,2417,2021-04-25 17:00:19+00:00,1475300028,Idex
2,2404,2021-04-24 21:00:12+00:00,1475300028,Rdn
0,2387,2021-04-22 16:30:08+00:00,1475300028,📍 Next pumps calendar : 🗓 Date : Sunday April 24 🕰 Time : 9 pm GMT 📈 Exchange : Binance_CEX 📰 Advantage : Free for all 🗓 Date : Sunday April 25 🕰 Time : 17:00 pm GMT 📈 Exchange : Binance_CEX 📰 Advantage : Free for all
5,2386,2021-04-22 15:44:55+00:00,1475300028,👆 👆 I told you 💪 💰 💰 🚀 🚀 🚀
5,2385,2021-04-22 15:41:16+00:00,1475300028,✅ MDA signal was posted in the Premium group and it has successfully completed the 2nd profit target within few hours 💪
5,2384,2021-04-22 15:40:58+00:00,1475300028,MDA at ( Binance_CEX ) Buy between 2500-2420 Selling Targets – 2550-2600- 2775-3200 Stop around – 2100
0,2383,2021-04-22 15:38:12+00:00,1475300028,We have decided to schedule a new bonus pump at 24 april . Details of the next pump : Exchange : Binance_CEX ( international ) Date : 24 - April - 2021 ( Saturday ) Time : 9PM GMT Coin name will post tomorrow on private group . Next pump will be in the weekend . This usually has a higher volume !
2,2375,2021-04-21 21:00:12+00:00,1475300028,Via
0,1938,2021-02-06 06:26:09+00:00,1475300028,Next pump announcement Saturday Feb 6th 18:00 GMT ( 1pm est ) Pump is on Binance_CEX ( not binance_CEX )
2,1936,2021-02-05 21:00:12+00:00,1475300028,Vib
2,1915,2021-02-04 02:51:26+00:00,1475300028,Coin name SKY . buy slowly
5,1914,2021-02-04 02:46:16+00:00,1475300028,✅ algo complete 2nd profit Target . congratulations for all members.hold to Next target
4,1903,2021-02-02 20:56:22+00:00,1475300028,"Bad news , today pump will be tomorrow 9pm ."
2,1893,2021-01-31 21:00:22+00:00,1475300028,Pnt
2,1888,2021-01-31 17:00:19+00:00,1475300028,Appc
5,463,2020-04-17 14:04:20+00:00,1475300028,next target 1010 👆
5,396,2020-04-13 09:59:27+00:00,1475300028,tnb hit 18 . sorry for 1 satoshi ... 20 % profit received 👇 👇 👇
