label,id,date,channel_id,message
3,18712,2022-01-03 17:12:49+00:00,1491351820,📊 Pump result : AXiAV 3 🚀 + 230 % But Stable 🐳 High : 2.5 Low : 0.8 Thank You So much Everyone ❣ ️ ❣ ️ Everyone Has Made A Lot Of Good Profits 🐳 🐳 🐳
5,17371,2021-11-11 07:09:44+00:00,1491351820,hi
5,17370,2021-11-11 07:09:24+00:00,1491351820,ok bro
5,17368,2021-11-11 07:08:41+00:00,1491351820,ok bro
5,17364,2021-11-11 07:07:55+00:00,1491351820,sir for pump signals can you send the name of coin before 5-10 minutes ? yesterday i missed it
5,17355,2021-11-11 07:02:11+00:00,1491351820,omg
5,17350,2021-11-11 07:00:44+00:00,1491351820,hello sir
5,17349,2021-11-11 07:00:39+00:00,1491351820,hi
5,17346,2021-11-11 06:52:40+00:00,1491351820,Hello
5,17329,2021-11-11 06:44:10+00:00,1491351820,HI
2,17276,2021-11-10 16:45:25+00:00,1491351820,The Coin is * / 2KEY / *
5,16917,2021-11-06 09:43:33+00:00,1491351820,COIN NAME BNB ENTRY ZONE 604 - - - 624 QUICK TP AT 645 TP1 AT 671 TP2 AT 687 TP3 AT 715 BNB HIGHLY BULLISH 🐳 🐳 🐳
3,16901,2021-11-05 17:11:33+00:00,1491351820,📊 Pump result : PHO 🚀 + 620 % High : 0.09 Low : 0.013 Thank You So much Everyone ❣ ️ ❣ ️ Everyone Has Made A Lot Of Good Profits 🐳 🐳 🐳
2,16900,2021-11-05 17:00:13+00:00,1491351820,The Coin is * / PHO / *
3,2475,2021-09-08 17:17:04+00:00,1491351820,📊 Pump result : MMDA 🚀 + 1000 % High : 0517 Low : 0.005 Thank You So much Everyone ❣ ️ ❣ ️ Everyone Has Made A Lot Of Good Profits 🐳 🐳 🐳
