label,id,date,channel_id,message
5,1537,2022-01-20 16:10:16+00:00,1584029867,"Recruitment announcement 💵 ⚒ My boss looking for a employee , for information contact me and I'll give you info . 💰 Payment every 2 weeks ⏰ Part time 💵 💵 💵"
0,1413,2022-01-19 17:41:35+00:00,1584029867,"🚨 NEW PUMP ANNOUNCEMENT 🚨 = = = 📆 DATE : Sunday January 23 , 2022 🕛 TIME : 15:00 GMT 🔶 EXCHANGE : Binance_CEX The first Binance_CEX pump of the year is ready , and it's because we now have an explosion strategy never seen before in the market . You know how easy it was last year to make 100-200 % on our Binance_CEX pumps … however we're now ready to 2x these type of gains . Have funds ready on your Binance_CEX account , and wait for further instructions . We're back baby ! ! 🚀 🚀 Only in silver and gold release coin before pump 💰 💰 💰"
0,1408,2022-01-19 12:57:37+00:00,1584029867,"💥 NEW BINANCE_CEX PUMP ANNOUNCEMENT 💥 ⏳ Date : Sunday , 23 January ⏰ Time : 5 pm GMT 🏰 Exchange : BINANCE_CEX . COM 🐳 + 25 Whale Channels 🎯 Target : 70 % PROFIT ! ! !"
5,1263,2022-01-19 02:30:57+00:00,1584029867,"Announcement ❤ ️ Bps VIP Platinum is growing incredibly , especially in the last week ( + 10 % every day ) . Your messages give us incredible satisfaction and we wish you the best . We hope with all our heart that in the last profitable pumps you have made a lot of money . We have a lot of requests for Silver , we are very happy for your support . Stay tuned for the next pumps ! ! ! 💰"
5,717,2022-01-13 18:38:56+00:00,1584029867,+ 140 %
2,714,2022-01-13 18:30:12+00:00,1584029867,Coin : HID
1,713,2022-01-13 18:25:44+00:00,1584029867,5 min
1,712,2022-01-13 18:16:40+00:00,1584029867,15 min pump Gate_CEX-io
2,553,2021-12-28 23:22:17+00:00,1584029867,NEBL
2,443,2021-12-17 19:49:32+00:00,1584029867,APPC / BTC
5,427,2021-12-17 19:45:06+00:00,1584029867,The coin we have picked to pump sunday will be :
0,345,2021-11-26 16:47:09+00:00,1584029867,"🛎 Pump announcement ! 🛎 Hello everyone , the next official pump will be scheduled for : Date : Sunday November 28 Time : 17:00 pm GMT Exchange : Binance_CEX Advantage : Free for all With the success of our previous pump and the bull market being into full effect , we are officially ready to announce our next big pump . With our volumes averaging 20 to 80 million $ per pump and peaks reaching up to 450 % we expect our upcoming pump to be massive . After the previous pump and hours of discussion with our team , we have decided to schedule our next pump in 5 days to make sure that we are fully prepared . Our main goal for this pump will be to make sure that every single member in our group makes a massive profit . We are currently in a massive bull market and with our ability to keep creating the most powerful and biggest pumps on Binance_CEX , we will take every opportunity we can get . We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for . We have 5 days to prepare for this massive pump , we are confident to say that this pump event will be the biggest one that we have done in the history of our group once again and will top our previous ones in terms of % gain . We are expecting hundreds of thousands of people all across the world to attend this pump and possibly more than a million people across all social medias will be watching . We will be giving out more information about our upcoming pump in the upcoming days , stay tuned !"
2,312,2021-10-31 11:14:20+00:00,1584029867,The coin will be : DLT Thanks me later
1,305,2021-10-28 18:04:52+00:00,1584029867,♦ ️ PUMP TIME REMAINING : 30 MINUTES ( Pumpa kalan süre : 30 dakika ) ⏰ PUMP TIME | Pump Saati : 21.30 ( UTC + 3 )
4,297,2021-10-24 18:54:44+00:00,1584029867,This pump will be postponed
0,296,2021-10-24 18:54:19+00:00,1584029867,"💥 NEW BINANCE_CEX PUMP ANNOUNCEMENT 💥 ⏳ Date : Sunday , 31 October ⏰ Time : 5 pm GMT 🏰 Exchange : BINANCE_CEX 🐳 + 26 Whale Channels 🎯 Target : 40 % / % 80 % PROFIT ! ! ! The ALT season of October is coming and we will start this month strong with a huge 300 % + push ! The signal will be free for all and everyone will be able to buy at a good price . The FOMO will be massive and we can be sure to see amazing results in our upcoming push . We completed may with great success . We ended September with a huge profit rate . Our VIP members have won the total of the following profit rates . 💸 💵 💰 Our VIP members buy 1 day before provided great profits ! ! ! We are the most reliable and best pump channel in the world . VIP members have the option to buy 1 day before : If you want to have access to the coin names 12 to 24 hours before each pump , we invite you to JOIN our VIP group . 💸 If you want to have access to the coin names 12 to 24 hours before each pump , we invite you to JOIN our VIP group . 💸 🔸 Vip Membership : UNKNOWN_URL: google"
2,291,2021-10-23 17:00:44+00:00,1584029867,DVPN
2,281,2021-10-22 18:30:39+00:00,1584029867,DILI
0,276,2021-10-22 08:35:44+00:00,1584029867,📌 GATE_CEX IO PUMP DAY | PUMP GÜNÜ 📌 DATE | Tarih : 22.10 . 2021 BUGÜN ( TODAY ) 🗓 ️ TIME | Saat : 21.30 ( UTC + 3 ) 🕤 EXCHANGE | Borsa : Gate_CEX 💱 PARITY | Parite : USDT ⚡ ️ TARGET | Hedef : % 100 ✅ ⚪ ( Don't forget to turn on notifications ) 🔴 ( Bildirimleri açmayı unutmayın )
2,272,2021-10-21 19:00:15+00:00,1584029867,DLTA
2,267,2021-10-21 16:00:14+00:00,1584029867,QBT
2,238,2021-10-20 14:09:46+00:00,1584029867,ATH 😍
2,214,2021-10-18 18:30:08+00:00,1584029867,DRGN
2,209,2021-10-18 18:00:25+00:00,1584029867,Red
