label,id,date,channel_id,message
5,10909,2021-11-02 11:55:04+00:00,1380347776,Pumps will be starting again in a couple weeks 🙂
5,10842,2021-10-27 10:54:42+00:00,1380347776,?
5,10841,2021-10-27 08:42:07+00:00,1380347776,boys ?
5,10840,2021-10-27 07:07:07+00:00,1380347776,shiba nowW
5,10837,2021-10-26 21:05:44+00:00,1380347776,Link with CA for buying ?
5,10830,2021-10-23 12:08:23+00:00,1380347776,heeey
3,10756,2021-08-24 15:18:34+00:00,1380347776,"326 % , not even close to our best pump , but still a okayish pump ! Let's strive for a better one next pump ! 🚀"
2,10755,2021-08-24 12:00:11+00:00,1380347776,0xc641631934bf336fd20ffd1acf839073f021f5d3
2,10754,2021-08-24 12:00:11+00:00,1380347776,"The coin we're pumping is STORMBSC ( SBSC ) ✅ Renounced Ownership 🔥 LP Locked Invest smart , only invest what you can afford to lose ! Chart UNKNOWN_URL: poocoin BscScan UNKNOWN_URL: bscscan 🥞 PancakeSwap_DEX V2 👉 Slippage : 49 %"
1,10753,2021-08-24 11:58:06+00:00,1380347776,🌙 2 MINUTES LEFT 🚀
1,10748,2021-08-24 11:00:06+00:00,1380347776,🌙 1 HOUR LEFT 🚀 Important tips : - Slippage 30 % or higher - Toggle expert mode We will ensure NO pre pump buys will happen and maintain a sustainable community pump 🚀 Still unsure how it works ? 👉 @USER
0,10747,2021-08-24 09:43:21+00:00,1380347776,"🚨 PUMP ANNOUNCEMENT 🚨 Date : Tuesday , august 24th Time : 12:00 GMT Exchange : PANCAKESWAP_DEX PAIR : soon revealed / BNB If you're new to pumps , please make sure to read all the information in this channel carefully 👉 @USER"
2,10331,2021-08-17 12:00:18+00:00,1380347776,0x893f8d98e3c2c1147423d202a14a8aadf44afb82
2,10330,2021-08-17 12:00:17+00:00,1380347776,The token we chose for today is : StormBSC ( SBSC ) Bsc Scan : UNKNOWN_URL: bscscan Chart : UNKNOWN_URL: poocoin The token we chose for today is : StormBSC ( SBSC ) Bsc Scan : UNKNOWN_URL: bscscan Chart : UNKNOWN_URL: poocoin Contract Address : 0x893f8d98e3c2c1147423d202a14a8aadf44afb82
0,10322,2021-08-17 06:00:06+00:00,1380347776,"🌝 OUR NEXT PUMP IS HERE 🌝 THE PUMP IS TODAY 12:00 GMT ! ️Get your BNB ready ! ️ We will announce the token , token address and all important links HERE at the time of the PUMP ."
0,10321,2021-08-16 19:47:32+00:00,1380347776,"🚨 PUMP ANNOUNCEMENT 🚨 Date : Tuesday , august 17th Time : 12:00 GMT Exchange : PANCAKESWAP_DEX PAIR : soon revealed / BNB If you're new to pumps , please make sure to read all the information in this channel carefully 👉 @USER"
3,10319,2021-08-16 14:07:02+00:00,1380347776,A 540 % gain on today's pump 🔥 Great work today guys . Well done to everyone who participated today . Hope your enjoying your winnings ! 🚀
2,10318,2021-08-16 12:00:35+00:00,1380347776,0xa0572d262a5b3247df5d3398b4787ba8151da8ad
2,10315,2021-08-16 12:00:30+00:00,1380347776,"The coin we're pumping is ORBIT ( ORB ) ✅ Renounced Ownership 🔥 LP Locked Invest smart , only invest what you can afford to lose ! Chart UNKNOWN_URL: poocoin BscScan UNKNOWN_URL: bscscan 🥞 PancakeSwap_DEX V2 👉 Slippage : 49 %"
4,9664,2021-08-08 12:10:15+00:00,1380347776,"We're so sorry guys , we had some issues with the telegram scheduling ... We'll postpone the pump to tomorrow ! Be ready ! 🚀"
5,7577,2021-07-30 13:25:19+00:00,1380347776,Great 😅
5,7541,2021-07-30 13:04:51+00:00,1380347776,Correct !
5,7520,2021-07-30 12:53:17+00:00,1380347776,Next pump .. ?
0,5493,2021-07-21 16:04:28+00:00,1380347776,"🔔 PUMP ANNOUNCEMENT 🔔 Dear Cake Moon Pumpers , We got a huge collab pump is planned for today : 👉 Date : July 21 👉 Time : 18:00 GMT 👉 Exchange : Pancakeswap_DEX V2 Be ready for an epic pump guys ! 🚀"
2,5230,2021-07-19 19:00:16+00:00,1380347776,0x1fcb3f995ad14e065efaae03a573cbf1c7cb75b6
2,5229,2021-07-19 19:00:16+00:00,1380347776,The token we chose for today is : Hercules ( HRCL ) Bsc Scan : UNKNOWN_URL: bscscan Chart : UNKNOWN_URL: poocoin Contract Address : 0x1fcb3f995ad14e065efaae03a573cbf1c7cb75b6
5,4917,2021-07-17 17:02:30+00:00,1380347776,Hi guys
5,4910,2021-07-17 15:24:28+00:00,1380347776,Exactly ! 🚀
0,3177,2021-07-13 19:15:05+00:00,1380347776,"🚨 3RD PUMP ANNOUNCEMENT 🚨 Date : Wednesday 14th of July Time : 11.30 GMT Exchange : PANCAKESWAP_DEX PAIR : soon revealed / BNB If you're new to pumps , please make sure to read all the information in this channel carefully 👉 @USER"
3,2296,2021-07-11 13:35:06+00:00,1380347776,Only our second pump in this group and we managed a to pump it by 858 % Well done everyone ! 🤑 and hope your enjoying your profits 🚀 Stay tuned everyone ! 🌙
