label,id,date,channel_id,message,views,image
3,2621,2024-08-29 17:06:28+00:00,1911711373,"🔥 📈 PUMP RESULT : 1258.00 % OFFICIAL PUMP RESULTS : Coin : STMX / USDT Low : 0.005606 High : 0.07055 Peak Gain : 🙂 1258.00 % 🙂 Today we pumped the coin STMX , and absolutely smashed our target again , shooting the coin to the moon upwards of 1200 % . That was a truly beautiful pump 😍 Massive congratulations everyone once again got another successful week - This is just normal in the life of Crypto Pump . Enjoy your gains from today , and we go again very soon . We'll be back this week with another pump on the Poloniex_CEX exchange . Best , Your Crypto Pumps Team 📈 🔥 ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️",53369,
1,2619,2024-08-29 16:55:06+00:00,1911711373,5 MINUTES until the crypto pump 💎 🚀 💎 ➡ ️The next message will be the coin name ! ➡ ️Coin will be shared as an image ➡ ️Coin name will be written in red ! 💵 Good luck everyone 🪙 ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️,82991,
1,2618,2024-08-29 16:30:49+00:00,1911711373,30 MINUTES until the crypto pump 🚀 ⏩ Open our Telegram channel ⏩ Open Poloniex_CEX ⏩ Open SPOT search bar ⏩ Get ready your $ USDT 🔴 Vip receive the coin in advance 🍀 Good luck everyone 🍀 ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️,79322,
1,2617,2024-08-29 16:00:31+00:00,1911711373,"🔵 1 HOUR UNTIL THE CRYPTO PUMP When the coin name is sent , the pump happens fast . You need to buy as quickly as possible to get in at a good price and sell when you're happy with the gains . Tip - You must decide yourself when you'd like to sell , but don't wait too long . For more information , read the GUIDE : Recommended amount to maximize profits : 500 $ - 5000 $ ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️",83349,
1,2616,2024-08-29 14:01:23+00:00,1911711373,⏰ 3 Hours left until our big crypto pump ! 💲 💲 💲 🎯 Target : + 1000 % ( 10x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️,69258,
1,2615,2024-08-29 12:01:05+00:00,1911711373,⏰ 5 Hours left until our big crypto pump ! 💲 💲 💲 🎯 Target : + 1000 % ( 10x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️,68289,
1,2614,2024-08-29 07:00:35+00:00,1911711373,⏰ 10 Hours left until our big crypto pump ! 💲 💲 💲 🎯 Target : + 1000 % ( 10x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️,71194,
5,2613,2024-08-29 04:02:01+00:00,1911711373,"‼ ️ CRYPTO PUMP DAY ‼ ️ The day is finally here . Our time has arrived to bring home some money to our families . Today we will pour huge volume into our chosen coin , and create a wave of FOMO as investors all over the world will pour into our coin , shooting it way beyond 1000 % ( 10x gains ) . Read the Guide below to get started and learn how to make profit by entering our pumps : Get ready . The big day has arrived . 🚀 ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️",53366,
1,2612,2024-08-28 17:00:37+00:00,1911711373,"Dear members , ⏰ 1 Day left until our big Crypto Pump ! 📈 💎 📈 🗓 Date : Thursday , August 29th ⏱ Time : 6 pm GMT + 1 ( 6 pm UK 🇬🇧 time ) 🏰 Platform : Poloniex_CEX 💵 Pairing : USDT 🪙 🎯 Target : + 1000 % ( 10x ) 💎 🚀 💎 Members Worldwide , Read the Guide below to get started and learn how to make profit by entering our pumps on POLONIEX_CEX : ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️",53371,
5,2611,2024-08-27 22:38:02+00:00,1911711373,"‎ ‎ 🕞 🕟 🕠 🕡 🕢 🕣 ‼ ️ ATTENTION ‼ ️ Dear members , We are having the Biggest discounted VIP prices for the next few hours . Hurry , limited spots with discount ! ⚠ ️ Buy VIP ( + 500 % average per pump ): @USER ✅ ️ ⚠ ️",52953,
0,2610,2024-08-27 19:45:03+00:00,1911711373,"➡ ️ ➡ ️ ANNOUNCEMENT ⬅ ️ ⬅ ️ Dear members , Be here on Thursday at 6:00 PM GMT + 1 , 29 August 2024 for a BIG Crypto Pump ⏱ Time : 6 PM GMT + 1 ( UK Time ) 📅 Date : Thursday , August 29th 🏰 Platform : Poloniex_CEX 💵 Pairing : USDT 🎯 Target : + 1000 % ( 10x ) ✅ Get ready your POLONIEX_CEX account and start transferring USDT so that you won't miss this unique opportunity . ✅ Don't forget to turn ON the notifications ✅ Make sure you have USDT in your account to buy the coin 🪙 ▪ ️VIP membership : Submit your request and start making real money RIGHT NOW ▪ ️What are you waiting for ? Get coin name before all the FREE community . ‼ ️ Buy VIP ( + 500 % average per pump ): 💲 @USER ✅ ️",53058,
3,2077,2024-05-07 15:09:48+00:00,1911711373,"🔥 📈 PUMP RESULT : 7,272 . 00 % OFFICIAL PUMP RESULTS : Coin : NDB / USDT Low : 0.0011 High : 0.08 Peak Gain : 🙂 7272 % 🙂 Today we pumped the coin NDB , and absolutely smashed our target again , shooting the coin to the moon upwards of 7200 % . That was a truly beautiful pump 😍 Massive congratulations everyone once again got another successful week - This is just normal in the life of Crypto Pump . Enjoy your gains from today , and we go again very soon . We'll be back this week with another pump on the Digifinex_CEX exchange . Best , Your Crypto Pumps Team 📈 🔥 ‼ ️ Buy VIP 💵 @USER ✅ ️",34302,
5,2076,2024-05-07 15:01:06+00:00,1911711373,"‼ ️ Keep buying , second wave coming now ‼ ️",22479,
1,2074,2024-05-07 14:55:06+00:00,1911711373,5 MINUTES until the pump 💎 🚀 💎 ➡ ️The next message will be the coin name ! ➡ ️Coin will be shared as an image ➡ ️Coin name will be written in red ! 💵 Good luck everyone 🪙 ‼ ️ Buy VIP 💵 @USER ✅ ️,22482,
1,2073,2024-05-07 14:45:06+00:00,1911711373,15 MINUTES until the pump 🚀 ‼ ️ Buy VIP 💵 @USER ✅ ️,33309,
1,2072,2024-05-07 14:30:07+00:00,1911711373,30 MINUTES until the pump 🚀 ⏩ Open our Telegram channel ⏩ Open Digifinex_CEX ⏩ Open SPOT search bar ⏩ Get ready your $ USDT 🔴 Vip receive the coin in advance 🍀 Good luck everyone 🍀 ‼ ️ Buy VIP 💵 @USER ✅ ️,34022,
5,2071,2024-05-07 14:20:07+00:00,1911711373,"📚 HOW TO SELL ON DIGIFINEX_CEX 📚 When you add a new "" Sell Order "" - click the top right price section , circled in green , to set your selling price . This ensures you are selling above market price and gain profits . If the order is not completed , just cancel it and add a new one .",34215,
5,2070,2024-05-07 14:10:06+00:00,1911711373,"📚 HOW TO BUY ON DIGIFINEX_CEX 📚 When you add a new "" Buy Order "" - click the top right price section , circled in GREEN , to set your buying price . This ensures you are buying just above market price , so your order is more likely to go through . If the order is not completed , just cancel it and add a new one .",34447,
1,2069,2024-05-07 14:01:13+00:00,1911711373,"🔵 1 HOUR UNTIL THE PUMP When the coin name is sent , the pump happens fast . You need to buy as quickly as possible to get in at a good price and sell when you're happy with the gains . Tip - You must decide yourself when you'd like to sell , but don't wait too long . For more information , contact the admin . ‼ ️ Buy VIP 💵 @USER ✅ ️",34754,
1,2068,2024-05-07 12:01:27+00:00,1911711373,⏰ 3 Hours left until our big pump ! 💲 💲 💲 🎯 Target : +5.000 % ( 50x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP 💵 @USER ✅ ️,37255,
1,2067,2024-05-07 10:02:04+00:00,1911711373,⏰ 5 Hours left until our big pump ! 💲 💲 💲 🎯 Target : +5.000 % ( 50x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP 💵 @USER ✅ ️,40305,
