id,channel_id,label
9077,1750404698,5.0
9076,1750404698,1.0
9074,1750404698,5.0
9072,1750404698,1.0
9071,1750404698,5.0
9070,1750404698,5.0
9069,1750404698,1.0
9068,1750404698,5.0
9067,1750404698,1.0
9066,1750404698,5.0
9065,1750404698,1.0
9064,1750404698,5.0
9063,1750404698,1.0
9062,1750404698,5.0
9061,1750404698,5.0
9060,1750404698,1.0
9059,1750404698,5.0
9058,1750404698,5.0
9057,1750404698,5.0
9054,1750404698,0.0
9053,1750404698,5.0
9049,1750404698,5.0
9047,1750404698,5.0
9045,1750404698,3.0
9044,1750404698,2.0
9043,1750404698,1.0
9042,1750404698,1.0
9041,1750404698,1.0
9040,1750404698,1.0
9039,1750404698,1.0
9038,1750404698,1.0
9036,1750404698,1.0
9035,1750404698,1.0
9025,1750404698,1.0
9019,1750404698,0.0
9016,1750404698,5.0
9011,1750404698,5.0
9009,1750404698,3.0
9008,1750404698,2.0
9007,1750404698,1.0
9006,1750404698,1.0
9005,1750404698,1.0
9004,1750404698,1.0
9003,1750404698,1.0
9001,1750404698,1.0
9000,1750404698,1.0
8990,1750404698,1.0
8977,1750404698,0.0
8973,1750404698,5.0
8971,1750404698,3.0
8970,1750404698,2.0
8969,1750404698,1.0
8968,1750404698,1.0
8967,1750404698,1.0
8966,1750404698,1.0
8965,1750404698,1.0
8963,1750404698,1.0
8961,1750404698,1.0
8951,1750404698,1.0
8944,1750404698,0.0
8943,1750404698,5.0
8934,1750404698,5.0
8933,1750404698,5.0
8931,1750404698,3.0
8930,1750404698,2.0
8929,1750404698,1.0
8928,1750404698,1.0
8927,1750404698,1.0
8926,1750404698,1.0
8925,1750404698,1.0
8923,1750404698,1.0
8922,1750404698,1.0
8912,1750404698,1.0
8905,1750404698,0.0
8903,1750404698,5.0
