label,id,date,channel_id,message,views,image
3,2944,2024-10-09 19:55:49+00:00,1547913290,"📝 OFFICIAL PUMP RESULTS Coin : Voxel Low : 0.11 High : 0.279 Today we pumped the coin Voxel , and absolutely smashed our target again , shooting the coin to the moon . That was a truly beautiful pump 😍 Massive congratulations everyone once again got another successful week - This is just normal in the life of Pumps Team . Enjoy your gains from today , and we go again very soon . We'll be back next week with another pump . Best ,",614,
5,2943,2024-10-09 14:32:15+00:00,1547913290,Good pump 💪 waiting results,596,
2,2942,2024-10-09 14:00:19+00:00,1547913290,VOXEL,683,
1,2941,2024-10-09 13:55:44+00:00,1547913290,🚀 🚀 only 5 minutes for pump 🔥 Next post will be coin name . Note you have full responsibility in earning or losing .,621,
1,2940,2024-10-09 13:40:45+00:00,1547913290,20 minutes for pump 🔥 💯 🔥 🔥,610,
1,2939,2024-10-09 13:03:09+00:00,1547913290,1 HOURS UNTIL THE PUMP 🔥,732,
1,2938,2024-10-09 12:01:26+00:00,1547913290,2 HOURS UNTIL THE PUMP 🔥,671,
1,2937,2024-10-09 10:01:38+00:00,1547913290,4 HOURS UNTIL THE PUMP 🔥,668,
1,2936,2024-10-09 06:00:48+00:00,1547913290,8 HOURS UNTIL THE PUMP 🔥,713,
1,2935,2024-10-09 02:01:14+00:00,1547913290,12 HOURS UNTIL THE PUMP 🔥,764,
0,2934,2024-10-07 09:53:16+00:00,1547913290,"‼ ️ PUMP ANNOUNCEMENT ‼ ️ Here's the details : 📅 DATE : Wednesday 9 October 2024 ⏰ TIME : 3 pm GMT + 1 ( London Time ) 📈 Exchange : Poloniex_CEX 🪙 PAIR : USDT 💰 Exp Growth : 600 % + We're BACK this Wednesday it's going to be a HUGE pump on the poloniex_CEX exchange . The last pump was insane , smashed 450 % peak gain again and we held a 6x pump for over a minute . This week we are going to go even BIGGER . Remember you need to have USDT ready in your Poloniex_CEX account to enter the pump . GET READY TO MAKE PROFIT ON Wednesday . 📚 NEW MEMBERS : Sign up to the Poloniex_CEX exchange , deposit USDT and read our Guide below to prepare . See you all Wednesday at 3pm ( GMT + 1 timezone ) ! Best as always ,",983,
3,2899,2024-09-23 05:51:43+00:00,1547913290,"🔥 📈 PUMP RESULT : 350.00 % OFFICIAL PUMP RESULTS : Coin : LVL / USDT Low : 0.08 High : 0.33 Peak Gain : 🙂 350.00 % 🙂 ( READ THE DESCRIPTION ) Today we pumped the coin LVL , and unfortunatelly there were many iceberg orders and bots in this coin , so as soon as the pump started the huge orders were placed for a low price , preventing the coin to go higher As this is live market , there are some things that are unpredictable . Be ready for the next pump , and we will go back to our + 600 % profit on the pumps We'll be back this week with another pump on the Poloniex_CEX exchange .",789,
5,2897,2024-09-22 14:10:49+00:00,1547913290,Good 👍 pump 💪 waiting results,751,
2,2896,2024-09-22 14:00:12+00:00,1547913290,LVL,811,
1,2895,2024-09-22 13:55:38+00:00,1547913290,🚀 🚀 only 5 minutes for pump 🔥 Next post will be coin name . Note you have full responsibility in earning or losing .,881,
1,2894,2024-09-22 13:40:41+00:00,1547913290,20 minutes for pump 🔥 💯 🔥 🔥,921,
1,2893,2024-09-22 13:02:35+00:00,1547913290,🕰 1 hour left in our pump 📊 Exchange : Poloniex_CEX,962,
1,2892,2024-09-22 12:02:06+00:00,1547913290,🕰 2 hours left in our pump 📊 Exchange : Poloniex_CEX,1024,
5,2891,2024-09-22 10:23:47+00:00,1547913290,"PUMP DAY ❗ ️ Today we take home fast profit again . In just a few hours from now we launch another pump on Poloniex_CEX . Remember - the quicker you buy the coin , the more profit you will make . Remember the 2 main tips ; TOP TIP 1 : Use Market Buy using 75 % of your available funds , then immediately place limit buy orders just below market price . This tip will allow you to keep buying under market price as the pump grows . TOP TIP 2 : When it's time to sell , NEVER SELL 100 % OF YOUR FUNDS AT ONCE . You risk dumping below market value . Instead sell slowly in parts ( 25 % each ) as the price goes up to maximise gains . Speed of your buy is the key element ! Make sure you have USDT ready in your Poloniex_CEX account . Read the Guide in the pinned message again . Practice buying fast , familiarise yourself . You do not want to miss out on today . Let's do this team . Reminders to follow …",997,
0,2890,2024-09-21 22:39:15+00:00,1547913290,"➡ ️ ANNOUNCEMENT ⬅ ️ ⬅ ️ Dear members , Be here on Sunday at 14:00 PM GMT + 1 , 22 September 2024 for a BIG Crypto Pump ⏱ Time : 14 PM GMT + 1 ( UK Time ) 📅 Date : Sunday , September 22st 🏰 Platform : Poloniex_CEX 💵 Pairing : USDT 🎯 Target : + 700 % ( 7x ) ✅ Get ready your POLONIEX_CEX account and start transferring USDT so that you won't miss this unique opportunity . ✅ Don't forget to turn ON the notifications ✅ Make sure you have USDT in your account to buy the coin 🪙 ▪ ️VIP membership : Submit your request and start making real money RIGHT NOW ▪ ️What are you waiting for ? Get coin name before all the FREE community . ‼ ️ Buy VIP ( + 600 % average per pump ✅ ️",592,
3,2844,2024-09-10 17:21:32+00:00,1547913290,"🔥 📈 PUMP RESULT : 500.00 % OFFICIAL PUMP RESULTS : Coin : CHAD / USDT Low : 0.000002 High : 0.00001 Peak Gain : 🙂 500.00 % 🙂 Today we pumped the coin CHAD , and absolutely smashed our target again , shooting the coin to the moon upwards of 500 % . That was a truly beautiful pump 😍 Massive congratulations everyone once again got another successful week - This is just normal in the life of our pumps . Enjoy your gains from today , and we go again very soon . We'll be back this week with another pump on the Poloniex_CEX exchange . Best , YourS 📈 🔥",2196,
2,2843,2024-09-10 17:00:06+00:00,1547913290,CHAD,2028,
