id,channel_id,label
2716,1742927117,1.0
2715,1742927117,1.0
2714,1742927117,1.0
2713,1742927117,1.0
2712,1742927117,1.0
2711,1742927117,3.0
2710,1742927117,2.0
2709,1742927117,1.0
2708,1742927117,1.0
2707,1742927117,1.0
2706,1742927117,1.0
2705,1742927117,1.0
2704,1742927117,1.0
2702,1742927117,1.0
2701,1742927117,1.0
2700,1742927117,1.0
2699,1742927117,1.0
2698,1742927117,5.0
2697,1742927117,1.0
2696,1742927117,1.0
2695,1742927117,2.0
2694,1742927117,1.0
2693,1742927117,1.0
2692,1742927117,1.0
2691,1742927117,1.0
2690,1742927117,1.0
2688,1742927117,1.0
2687,1742927117,5.0
2686,1742927117,1.0
2685,1742927117,2.0
2684,1742927117,1.0
2683,1742927117,1.0
2682,1742927117,1.0
2681,1742927117,1.0
2680,1742927117,1.0
2679,1742927117,1.0
2677,1742927117,1.0
2676,1742927117,1.0
2675,1742927117,1.0
2674,1742927117,2.0
2673,1742927117,1.0
2672,1742927117,1.0
2671,1742927117,1.0
2670,1742927117,1.0
2669,1742927117,1.0
2668,1742927117,1.0
2667,1742927117,1.0
2666,1742927117,1.0
2665,1742927117,5.0
2664,1742927117,1.0
2663,1742927117,5.0
2661,1742927117,1.0
2659,1742927117,1.0
2658,1742927117,1.0
2657,1742927117,1.0
2655,1742927117,1.0
2653,1742927117,0.0
2652,1742927117,5.0
2650,1742927117,2.0
2649,1742927117,1.0
2648,1742927117,1.0
2647,1742927117,1.0
2646,1742927117,1.0
2645,1742927117,2.0
2644,1742927117,2.0
2643,1742927117,1.0
2642,1742927117,1.0
2641,1742927117,1.0
2640,1742927117,1.0
2639,1742927117,1.0
2638,1742927117,1.0
2637,1742927117,5.0
2636,1742927117,1.0
2635,1742927117,1.0
2633,1742927117,5.0
2632,1742927117,1.0
2630,1742927117,1.0
2629,1742927117,1.0
2628,1742927117,5.0
2627,1742927117,0.0
2626,1742927117,3.0
2625,1742927117,2.0
2624,1742927117,1.0
2623,1742927117,1.0
2622,1742927117,1.0
2621,1742927117,1.0
2620,1742927117,1.0
2619,1742927117,1.0
2618,1742927117,5.0
2616,1742927117,1.0
2615,1742927117,1.0
2614,1742927117,5.0
2613,1742927117,5.0
2612,1742927117,1.0
2609,1742927117,1.0
2607,1742927117,0.0
