label,id,date,channel_id,message,views,image
3,2316,2024-05-04 17:15:37+00:00,1886383603,"🚀 PUMP RESULT : 3,000 . 00 % OFFICIAL PUMP RESULTS : Coin : SHOP / USDT Low : 0.0002 High : 0.006 Peak Gain : 🔥 3000 % 🔥 Today we pumped the coin SHOP , and absolutely smashed our target again , shooting the coin to the moon upwards of 3000 % . That was a truly beautiful pump Massive congratulations everyone once again got another successful week - This is just normal in the life of Crypto Pump . Enjoy your gains from today , and we go again very soon . We'll be back this week with another pump on the Digifinex_CEX exchange . ‼ ️ Buy VIP ( + 3000 % average per pump ): @USER ‼ ️",8238,
2,2315,2024-05-04 17:00:34+00:00,1886383603,SHOP / USDT,8234,
1,2314,2024-05-04 16:55:13+00:00,1886383603,‼ ️ The next message will be the coin name ‼ ️ 5⃣ MINUTES UNTIL THE PUMP 💎 🚀 💎 🎯 Target : +10.000 % ( 100x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 3000 % average per pump ): @USER ‼ ️,8235,
1,2313,2024-05-04 16:50:16+00:00,1886383603,1⃣0⃣ MINUTES UNTIL THE PUMP 💎 🚀 💎 🎯 Target : +10.000 % ( 100x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 3000 % average per pump ): @USER ‼ ️,8473,
1,2312,2024-05-04 16:45:13+00:00,1886383603,1⃣5⃣ MINUTES UNTIL THE PUMP 💎 🚀 💎 🎯 Target : +10.000 % ( 100x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 3000 % average per pump ): @USER ‼ ️,8473,
1,2311,2024-05-04 16:31:15+00:00,1886383603,30 MINUTES UNTIL THE PUMP 💎 🚀 💎 🎯 Target : +10.000 % ( 100x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 3000 % average per pump ): @USER ‼ ️,8232,
1,2310,2024-05-04 16:15:16+00:00,1886383603,4⃣5⃣ MINUTES UNTIL THE PUMP 💎 🚀 💎 🎯 Target : +10.000 % ( 100x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 3000 % average per pump ): @USER ‼ ️,8233,
1,2309,2024-05-04 16:01:44+00:00,1886383603,⏰ 1⃣ Hour left until our big pump ! 💲 💲 💲 🎯 Target : +10.000 % ( 100x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 3000 % average per pump ): @USER ‼ ️,8231,
1,2308,2024-05-04 14:01:07+00:00,1886383603,⏰ 3⃣ Hours left until our big pump ! 💲 💲 💲 🎯 Target : +10.000 % ( 100x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 3000 % average per pump ): @USER ‼ ️,8232,
1,2307,2024-05-04 11:01:07+00:00,1886383603,⏰ 6⃣ Hours left until our big pump ! 💲 💲 💲 🎯 Target : +10.000 % ( 100x ) 💎 VIP at have the option to buy the coin before the pump and it's unbelievable how much money our VIP exclusive members make 💠 💰 🚀 ‼ ️ Buy VIP ( + 3000 % average per pump ): @USER ‼ ️,8234,
