label,id,date,channel_id,message,views,image
3,1038,2024-09-06 17:30:27+00:00,1509614260,"Pump Result : Congratulations on the profits ! PEL reached a high of 211 % after our signal ( on both Kucoin_CEX and MEXC_CEX ) , giving all our members multiple opportunities to book huge gains . Even though the percentage gain wasn't what we expected due to BTC dumping and bearish market conditions , we saw that our market dominance is stronger than ever , and we're ready for something bigger … We've planning something bigger than anything seen before , and as always our members will be the fist ones to know . If everything is executed as expected , profits will be unimaginable . Stay tuned",21615,
5,1037,2024-09-06 16:07:01+00:00,1509614260,"Price is holding up extremely well with massive volume , be ready to go even higher !",20739,
5,1036,2024-09-06 16:06:06+00:00,1509614260,3rd wave incoming ! ! FOMO buyers about to come in !,20235,
5,1035,2024-09-06 16:06:06+00:00,1509614260,Buy he dip and hold for maximum profits !,19864,
5,1034,2024-09-06 16:04:02+00:00,1509614260,We're about to go much higher ! !,19531,
5,1033,2024-09-06 16:03:02+00:00,1509614260,Outside traders buying in !,19147,
5,1032,2024-09-06 16:02:02+00:00,1509614260,Twitter will get the signal in 60 seconds ! !,18812,
5,1031,2024-09-06 16:01:33+00:00,1509614260,The target is 700 % !,18449,
2,1030,2024-09-06 16:00:18+00:00,1509614260,The Coin We Are Pumping Today is : PEL Buy and hold for massive profits — — — KUCOIN_CEX : EXCHANGE: kucoin_CEX; TRADING PAIR: PEL-USDT. MEXC_CEX : EXCHANGE: mexc_CEX; TRADING PAIR: PEL-USDT. — — —,19116,
1,1029,2024-09-06 15:56:08+00:00,1509614260,"5 minutes left , the next message will be the coin to buy !",16468,
1,1028,2024-09-06 15:51:24+00:00,1509614260,10 minutes left .,16358,
1,1027,2024-09-06 15:31:40+00:00,1509614260,"30 minutes left . This pump will be executed in 3 different waves , the first one will be the signal sent here , and the other 2 will be signals sent afterwards to other social media channels . This is expected to be our strongest pump yet . You will receive the signal before anyone else , and remember , the strategy to score the biggest profits is to buy and hold , don't sell below our target !",16383,
1,1025,2024-09-06 15:01:46+00:00,1509614260,"1 hour remaining for our ULTRA PUMP ! ! We're ready for a massive pump . Volume will be huge , and our whales will be constantly buying and pushing towards new highs , making sure everyone can take the highest profits . We're ready for an easy 700 % , so make sure to hold after market buying , as the second and third waves are always the strongest ( which could reach even higher than 1,000 % ) . Expect an extremely powerful and long lasting pump today ! IMPORTANT : This coin will ONLY be available on KUCOIN_CEX and MEXC_CEX on USDT pair , get ready for huge profits !",12461,
1,1024,2024-09-06 13:01:09+00:00,1509614260,"3 hours left until the ULTRA PUMP ( Kucoin_CEX and MEXC_CEX ) . This is a basic step-by-step strategy for new members : 1 . Ten minutes before 16:00 PM GMT have kucoin_CEX / MEXC_CEX , Telegram open . 2 . At exactly 16:00 PM GMT , there will a message including the name of our coin in our Telegram channel . 3 . After the announcement , you already know what to do ( review our guide and tips ) .",14242,
1,1022,2024-09-06 10:00:22+00:00,1509614260,"6 hours left ! ! IMPORTANT TIPS : - Our target will be very high profit today ( Aiming at a minimum 700 % ) . We will be using the KUCOIN_CEX and MEXC_CEX to pump . - We will be using the USDT pairing to buy , make sure you have USDT in your account to buy the coin . - Hundreds of thousands of traders will be buying at once , make sure you buy early before outsiders do . - If you plan to use your whole balance , you can buy using 75 % of your balance initially at market price , use the remaining of your balance to place buy orders ! - When you buy the coin and it's time to sell , never sell on the buy supports ! Instead sell slowly in parts as the price goes up . - Our pump will have many waves as our whales will actively be buying with our members to support the price , there will be a lot of possibilities to make profits many times during the pump ! - After buying , we highly suggest to place buy orders below the market price as the price moves up . - Millions of traders worldwide will be watching and buying , we have put into place a few measures to spread the word out after our signal all over social media , we will make sure our pump lasts and holds as long as possible , as always .",9373,
