label,id,date,channel_id,message,views,image
5,2053,2022-02-20 18:06:16+00:00,1394568162,$ DDK 🤤 ... THAT'S AMAZING,735001,
5,2051,2022-02-20 18:04:40+00:00,1394568162,THAT'S AMAZING 🐋,722772,
5,2050,2022-02-20 18:02:46+00:00,1394568162,SELL NOW 🤑,723360,
5,2048,2022-02-20 18:02:08+00:00,1394568162,LET'S GOO 💣,706295,
2,2047,2022-02-20 18:00:23+00:00,1394568162,SELECTED COIN IS $ DDK,706435,
1,2046,2022-02-20 17:59:02+00:00,1394568162,1 Minute Left 👀,706649,
1,2045,2022-02-20 17:58:03+00:00,1394568162,2 Minutes Left 👀,623553,
1,2044,2022-02-20 17:57:07+00:00,1394568162,3 Minutes Left 👀,622533,
1,2043,2022-02-20 17:56:08+00:00,1394568162,4 Minutes 🕑 BE READY 💣 NEXT POST WILL BE 💵 ( $ X COIN ),606114,
5,2042,2022-02-20 17:50:33+00:00,1394568162,Everything was CAREFULLY prepared . We will invest a BIG large amount of money in the PUMP this time Get ready and keep one thing in mind ! 🚨 NEVER GUESS THE COIN BEFORE WE TELL YOU ! 🚨 Signed 📝 Whales Team .,605856,
5,2040,2022-02-20 17:40:16+00:00,1394568162,Waiting ... 🕢 🕗,605761,
5,2038,2022-02-20 17:21:58+00:00,1394568162,"PUMP INFORMATION ℹ️ We already know what happens when we involve the biggest of whales in the MARKET price explodes to ridiculous highs and remains up , without dropping a penny , meaning we'll have buying support all throughout our pump . We RECOMMEND initially market buying 10-30 % of balance at market price to catch the first and strongest wave , then laddering the remaining USDT balance as limit orders below current market prices . We're expecting at least 3 initial waves to this pump , meaning we'll be market and limit buying and holding at different price points to get the best average entry When to sell ? In order to get the highest volume of outsider buying volume for this pump , do not sell into buying walls set by other members , instead sell small parts as price goes . Up and place limit orders above 500 % - 800 % The main objective of this pump is for all our members to make a huge profit , meaning we need to hold price up while outside traders enter the market . Our whales will be taking care of continuously pushing price up by market buying until we get the most outside buyers Signed 📝 Whales Team .",605941,
1,2035,2022-02-20 17:00:38+00:00,1394568162,1 HOUR LEFT 🕓,606556,
1,2034,2022-02-20 16:00:09+00:00,1394568162,2 HOURS LEFT 🕓,609628,
1,2033,2022-02-20 15:00:23+00:00,1394568162,3 HOURS LEFT 🕓,617985,
5,2031,2022-02-20 11:00:36+00:00,1394568162,Everything was CAREFULLY prepared . We will invest a BIG large amount of money in the PUMP this time Get ready and keep one thing in mind ! 🚨 NEVER GUESS THE COIN BEFORE WE TELL YOU ! 🚨 Signed 📝 Whales Team .,629479,
5,2029,2022-02-19 13:33:13+00:00,1394568162,We're MORE THAN 8.1 K Membership on Secret VIP 🐋 $ BURP ... + 500 % 👀 THINKING 🤔 EVERYTHING is CLEAR ? 📩 Contact Team 📩 @USER,699054,
5,2027,2022-02-19 13:32:32+00:00,1394568162,Results one of our VIP MEMBERSHIP 💎 🌟 Akram from EGYPT 🌟 Budget ( 34k $ ) 160K $ in 🚦 PUMP 🚦 ( $ BURP ) Our last PUMP Is AMAZING 🙏🏻,696065,
5,2026,2022-02-19 13:31:39+00:00,1394568162,Results one of our VIP MEMBERSHIP 💎 🌟 Abir from RUSSIA 🌟 Budget ( 5k $ ) 40K $ in 🚦 PUMP 🚦 ( $ BURP ) Our last PUMP Is AMAZING 🙏🏻,692969,
5,2025,2022-02-19 13:30:50+00:00,1394568162,Results one of our VIP MEMBERSHIP 💎 🌟 Elisa from CANADA 🌟 Budget ( 5k $ ) 16K $ in 🚦 PUMP 🚦 ( $ BURP ) Our last PUMP Is AMAZING 🙏🏻,692850,
5,2023,2022-02-19 13:00:26+00:00,1394568162,"A CLEAR INTERPRETATION of your life as an investor . When you put in the work and TRUST the process , your profits will grow beyond your expectations ! Signed 📝 Whales Team",681691,
5,2021,2022-02-19 11:40:30+00:00,1394568162,"🕢 OFFER "" LIMITED SLOTS "" 🕢 Accepting new VIP Membership 💎 10 slots left for DISCOUNTE price 👀 After that 🔒 VIP OFFER CLOSED 🔓 📩 Contact our TEAM 📩 @USER Next PUMP will be huge and this is your opportunity to RECOVERY your loses 🔻 in the MARKET . Signed 📝 Whales Team .",667765,
1,2020,2022-02-19 09:00:27+00:00,1394568162,1 DAY COUNT-DOWN 💣,678566,
5,2018,2022-02-18 22:00:30+00:00,1394568162,"🕢 OFFER "" LIMITED SLOTS "" 🕢 Accepting new VIP Membership 💎 Opening another 30 slots left for DISCOUNTE price 👀 After that 🔒 VIP OFFER CLOSED 🔓 📩 Contact our TEAM 📩 @USER Next PUMP will be huge and this is your opportunity to RECOVERY your loses 🔻 in the MARKET . Signed 📝 Whales Team .",697867,
1,2016,2022-02-18 18:00:34+00:00,1394568162,2 DAYS COUNT-DOWN 💣,717012,
5,2014,2022-02-17 22:22:55+00:00,1394568162,Our TARGET is 420 % 💣,749405,
0,2013,2022-02-17 22:22:27+00:00,1394568162,"🚦 PUMP ANNOUNCEMENT 🚦 Hello EVERYONE 💎 Our next OFFICIAL PUMP will be scheduled for : Date : Sunday February 20 Time : 19:00 PM ( GMT ) Exchange : HotBit_CEX Target : 420 % With our volumes averaging 40 to 80 million $ per PUMP and peaks reaching up to 400 % we are ready to announce our next BIG PUMP . After the previous pump and hours of discussion with our team , we have decided to schedule our next pump in 3 day to make sure that we are fully prepared . Sunday 20 we will be pumping again with a 400 % We will also try reaching more than 150 million $ volume in the first few minutes . We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for . With all the new measures that we are implementing , we can almost guarantee that this upcoming pump will be massive . We will be coordinating the pump with all our members as well to get the coin trending during the whole day of the pump . We are expecting hundreds of thousands of people all across the world to attend this pump and with good coordination possibly more than a million people across all social medias will be watching . This time , you can be sure that the signal will be given at the absolute bottom with everyone having a fair chance to make up to 600 % profit or more . A massive amount of USDT will be injected into the pump by our team after our members bought in order to give the pump a boost and maximize profits for all our members . With the collaboration of the biggest whales on HotBit_CEX , big investors , biggest crypto channels in the world and a experienced team of traders we can confidently say with 100 % certainty that this will be one of the biggest pump we have seen lately into HotBit_CEX . If you've missed $ PPT $ NXS $ SKY and our LAST PUMP $ EZ which was 4 of our BIGGEST and most profitable pumps you will have the chance to make up for it on this one . We will be giving out more information about our upcoming pump in the upcoming days , Stay TUNED ! Signed 📝 Whales Team .",747318,
5,8214,2024-01-21 17:05:51+00:00,1394568162,THAT'S AMAZING 🐋,331503,
5,8213,2024-01-21 17:05:20+00:00,1394568162,SELL NOW 🤑,331756,
5,8211,2024-01-21 17:04:00+00:00,1394568162,Great ... 👌,332238,
5,8210,2024-01-21 17:02:31+00:00,1394568162,Let's Goo ... 💨,330812,
2,8209,2024-01-21 17:00:04+00:00,1394568162,Selected COIN / TOKEN : $ LPOOL,431595,
1,8208,2024-01-21 16:59:06+00:00,1394568162,1 Minute Left 🕛,128507,
1,8207,2024-01-21 16:58:02+00:00,1394568162,2 Minutes Left 🕛,128504,
1,8206,2024-01-21 16:57:02+00:00,1394568162,3 Minutes Left 🕛,127183,
1,8205,2024-01-21 16:56:03+00:00,1394568162,4 Minutes 🕑 ...,26496,
5,8204,2024-01-21 16:45:05+00:00,1394568162,Everything was CAREFULLY prepared . We will invest a BIG large amount of money in the PUMP this time Get ready and keep one thing in mind ! 🚨 NEVER GUESS THE COIN BEFORE WE TELL YOU ! 🚨 Signed 📝 Whales Team .,25718,
5,8202,2024-01-21 16:40:05+00:00,1394568162,Waiting ... 🕜 🕜,124987,
5,8200,2024-01-21 16:22:29+00:00,1394568162,"PUMP INFORMATION ℹ️ We already know what happens when we involve the biggest of whales in the MARKET price explodes to ridiculous highs and remains up , without dropping a penny , meaning we'll have buying support all throughout our pump . We RECOMMEND initially market buying 75 % of your balance at market price to catch the first and strongest wave , then laddering the remaining BTC balance as limit orders below current market prices . We're expecting at least 3 initial waves to this pump , meaning we'll be market and limit buying and holding at different price points to get the best average entry When to sell ? In order to get the highest volume of outsider buying volume for this pump , do not sell into buying walls set by other members , instead sell small parts as price goes . Up and place limit orders above 500 % - 800 % The main objective of this pump is for all our members to make a huge profit , meaning we need to hold price up while outside traders enter the market . Our whales will be taking care of continuously pushing price up by market buying until we get the most outside buyers Signed 📝 Whales Team .",123226,
1,8197,2024-01-21 16:02:52+00:00,1394568162,1 HOUR LEFT 🕓,123296,
1,8196,2024-01-21 15:00:01+00:00,1394568162,2 HOURS LEFT 🕓,123701,
1,8195,2024-01-21 14:00:07+00:00,1394568162,3 HOURS LEFT 🕓,123633,
5,8193,2024-01-21 11:50:20+00:00,1394568162,Everything was CAREFULLY prepared . We will invest a BIG large amount of money in the PUMP this time Get ready and keep one thing in mind ! 🚨 NEVER GUESS THE COIN BEFORE WE TELL YOU ! 🚨 Signed 📝 Whales Team .,124463,
5,8191,2024-01-20 22:35:43+00:00,1394568162,"A clear INTERPRETATION of your life as an investor . When you put in the work and TRUST the process , your profits will grow beyond your expectations ! Signed 📝 Whales Team",125987,
5,8189,2024-01-20 20:40:29+00:00,1394568162,"🕢 OFFER "" LIMITED SLOTS "" 🕢 Accepting new VIP Membership 💎 4 slots left for DISCOUNTE price 👀 After that 🔒 VIP OFFER CLOSED 🔓 📩 Contact our TEAM 📩 @USER Next PUMP will be huge and this is your opportunity to RECOVERY your loses 🔻 in the MARKET . Signed 📝 Whales Team .",125877,
5,8187,2024-01-20 15:40:51+00:00,1394568162,"🕢 OFFER "" LIMITED SLOTS "" 🕢 Accepting new VIP Membership 💎 10 slots left for DISCOUNTE price 👀 After that 🔒 VIP OFFER CLOSED 🔓 📩 Contact our TEAM 📩 @USER Next PUMP will be huge and this is your opportunity to RECOVERY your loses 🔻 in the MARKET . Signed 📝 Whales Team .",125613,
1,8184,2024-01-20 11:00:05+00:00,1394568162,1 DAY COUNT-DOWN 🕦,126725,
1,8182,2024-01-19 17:00:30+00:00,1394568162,2 DAYS COUNT-DOWN 🕦,128775,
1,8180,2024-01-18 17:00:25+00:00,1394568162,3 DAYS COUNT-DOWN 🕦,232162,
5,8178,2024-01-17 20:55:28+00:00,1394568162,"🕢 OFFER "" LIMITED SLOTS "" 🕢 Accepting new VIP Membership 💎 Opening another 30 slots left for DISCOUNTE price 👀 After that 🔒 VIP CLOSED 🔓 📩 Contact our TEAM 📩 @USER Next PUMP will be huge and this is your opportunity to RECOVERY your loses 🔻 in the MARKET . Signed 📝 Whales Team .",232840,
1,8176,2024-01-17 18:00:05+00:00,1394568162,4 DAYS COUNT-DOWN 🕦,258810,
1,8174,2024-01-16 17:00:06+00:00,1394568162,5 DAYS COUNT-DOWN 🕦,360184,
5,8172,2024-01-15 17:30:12+00:00,1394568162,Our TARGET is 420 % 💣,260799,
0,8171,2024-01-15 17:30:09+00:00,1394568162,"💎 PUMP ANNOUNCEMENT 💎 Hello EVERYONE Our next OFFICIAL PUMP will be scheduled for : Date : Sunday , January 21 Time : 17:00 PM ( GMT ) Exchange : Kucoin_CEX Target : 420 % Pairing : USDT With our volumes averaging 40 to 80 million $ per PUMP and peaks reaching up to 6000 % we are ready to announce our next BIG PUMP . After the previous pump and hours of discussion with our team , we have decided to schedule our next pump in 6 days to make sure that we are fully prepared . We will also try reaching more than 150 million $ volume in the first few minutes . We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for . With all the new measures that we are implementing , we can almost guarantee that this upcoming pump will be massive . We will be coordinating the pump with all our members as well to get the coin trending during the whole day of the pump . We are expecting hundreds of thousands of people all across the world to attend this pump and with good coordination possibly more than a million people across all social medias will be watching . This time , you can be sure that the signal will be given at the absolute bottom with everyone having a fair chance to make up to 2000 % profit or more . A massive amount of USDT will be injected into the pump by our team after our members bought in order to give the pump a boost and maximize profits for all our members . With the collaboration of the biggest whales on Kucoin_CEX , big investors , biggest crypto channels in the world and a experienced team of traders we can confidently say with 100 % certainty that this will be one of the biggest pump we have seen lately into Kucoin_CEX . If you've missed $ COOHA $ GMEE $ BIFI and our LAST PUMP $ IZI which was 3 of our BIGGEST and most profitable pumps you will have the chance to make up for it on this one . We will be giving out more information about our upcoming pump in the upcoming days , Stay TUNED ! Signed 📝 Whales Team .",261137,
5,8591,2024-03-22 17:03:54+00:00,1394568162,THAT'S AMAZING 🐋,349566,
5,8590,2024-03-22 17:03:01+00:00,1394568162,SELL NOW 🤑,148632,
