label,id,date,channel_id,message,views,image
3,3747,2024-05-24 19:18:41+00:00,1870763561,"💎 Pump result : Successful pump again , with a peak of 4650 % and a very BIG volume . ➡ ️ 💎 High : 0.000190 🚀 ➡ ️ 💎 Low : 0.000004 🚀 💎 We can safely say that this pump was a success and that the upcoming one will be much BIGGER . 💎 We are also seeing a lot of positive feedback for the pump and we are glad to know many members managed to make profit on this pump . 💎 Stay tuned for our next pump ! @USER 🇬🇧",25204,
1,3745,2024-05-24 18:58:06+00:00,1870763561,🕘 2 Minutes on our Pump 💎 💰 🚀 ⏩ The next message will be the coin name ! 📣 Good luck everyone ! ! 📣 @USER 🇬🇧,20879,
1,3744,2024-05-24 18:55:06+00:00,1870763561,🕘 5 Minutes left until our big Pump 💎 💰 🚀 Coin name will be shared as image circled in red ! 🖼 ⭕ ️ 📣 Turn ON Notifications 📣 @USER 🇬🇧,23695,
1,3743,2024-05-24 18:50:06+00:00,1870763561,🕘 10 Minutes left until our Pump onLatoken 💎 💰 🚀 📣 Turn ON Notifications 📣 @USER 🇬🇧,21473,
1,3742,2024-05-24 18:30:31+00:00,1870763561,⏱ ️30 Minutes left until our Pump on Latoken_CEX 💎 💰 🔔 ☑ ️ Open our Telegram channel ☑ ️ Open Latoken_CEX 💲 ☑ ️ Open Market / Spot search bar ☑ ️ Get ready your $ USDT 🔔 📣 Turn on Notification 📣 🔔 @USER 🇬🇧,24089,
1,3741,2024-05-24 18:01:03+00:00,1870763561,"🔔 💰 💎 ATTENTION 💎 💰 🔔 Dear members , ⏰ 1 HOURS left until our big pump on Latoken_CEX ! 🚀 💎 Make sure you have USDT in your account to buy the coin . 💎 Don't forget to turn ON the notifications 🔔 @USER 🇬🇧",21458,
1,3740,2024-05-24 17:00:24+00:00,1870763561,"🔔 💰 💎 ATTENTION 💎 💰 🔔 Dear members , ⏰ 2 HOURS left until our big pump on Latoken_CEX ! 🚀 💎 Make sure you have USDT in your account to buy the coin . 💎 Don't forget to turn ON the notifications 🔔 @USER 🇬🇧",23470,
0,3719,2024-05-21 23:01:06+00:00,1870763561,"🚀 💰 💎 ANNOUNCEMENT 💎 💰 🚀 Dear members , Be here this Friday at 9:00 PM CEST , 24 May for a BIG Pump on Latoken_CEX ⏱ Time : 9:00 PM CEST 📅 Date : Friday 24 May 🏰 Exchange : Latoken_CEX 💵 Pairing : USDT 🎯 Target : + 1000 % 🎬 Trade type : Spot 📝 Get ready your LATOKEN_CEX account and start transferring USDT so that you won't miss this unique opportunity . 📝 Don't forget to turn ON the notifications 📝 Make sure you have USDT in your account to buy the coin 💲 🏆 VIP members have the option to buy the coin before the pump and it's unbelievable how much money our VIP members make . @USER 🇬🇧",40911,
5,3363,2024-04-29 20:32:02+00:00,1870763561,"❗ ️ ❗ ️ ❗ ️ ATTENTION ❗ ️ ❗ ️ ❗ ️ Dear members , If you are enjoying our pumps and you are satisfied with the profits you make here , spread the word about our channel so that we grow larger and have even greater pumps in the future . Don't miss out the chance to take part in our successful story of changing the financial life of so many . CRYPTEXIO TEAM 🍀 🤜 💰 🤛 @USER 🇬🇧",15458,
5,3359,2024-04-29 20:31:43+00:00,1870763561,🔔 💰 💎 PREMIUM MEMBERS 💎 💰 🔔 💎 Here are only some of the testimonials we've got from our Premium members from today's pump . ⬆ ️ Be on top of the market . Get our signals before everyone else . @USER 🇬🇧,16490,
3,3358,2024-04-29 19:14:32+00:00,1870763561,"💎 Pump result : Successful pump again , with a peak of 1637 % and a very BIG volume . ➡ ️ 💎 High : 0.00139 🚀 ➡ ️ 💎 Low : 0.00008 🚀 💎 We can safely say that this pump was a success and that the upcoming one will be much BIGGER . 💎 We are also seeing a lot of positive feedback for the pump and we are glad to know many members managed to make profit on this pump . 💎 Stay tuned for our next pump ! @USER 🇬🇧",22455,
1,3356,2024-04-29 18:58:06+00:00,1870763561,🕘 2 Minutes on our Pump 💎 💰 🚀 ⏩ The next message will be the coin name ! 📣 Good luck everyone ! ! 📣 @USER 🇬🇧,22550,
1,3355,2024-04-29 18:55:08+00:00,1870763561,🕘 5 Minutes left until our big Pump 💎 💰 🚀 Coin name will be shared as image circled in red ! 🖼 ⭕ ️ 📣 Turn ON Notifications 📣 @USER 🇬🇧,24729,
1,3354,2024-04-29 18:50:08+00:00,1870763561,🕘 10 Minutes left until our Pump onLatoken 💎 💰 🚀 📣 Turn ON Notifications 📣 @USER 🇬🇧,20307,
1,3353,2024-04-29 18:30:52+00:00,1870763561,⏱ ️30 Minutes left until our Pump on Latoken_CEX 💎 💰 🔔 ☑ ️ Open our Telegram channel ☑ ️ Open Latoken_CEX 💲 ☑ ️ Open Market / Spot search bar ☑ ️ Get ready your $ USDT 🔔 📣 Turn on Notification 📣 🔔 @USER 🇬🇧,20337,
1,3352,2024-04-29 18:00:18+00:00,1870763561,"🔔 💰 💎 ATTENTION 💎 💰 🔔 Dear members , ⏰ 1 HOURS left until our big pump on Latoken_CEX ! 🚀 💎 Make sure you have USDT in your account to buy the coin . 💎 Don't forget to turn ON the notifications 🔔 @USER 🇬🇧",18314,
5,3342,2024-04-29 03:35:06+00:00,1870763561,"❗ ️ ❗ ️ ❗ ️ATTENTION ❗ ️ ❗ ️ ❗ ️ Dear members , ▪ ️For Today's Pump , you must SIGN UP to Latoken_CEX exchange to join the pump on Latoken_CEX , The pump cannot be entered from any other exchange . ▪ ️You do not need to submit any identity verification ( KYC ) to trade on Latoken_CEX . Thank you . CRYPTEXIO TEAM 🇬🇧 @USER 🇬🇧",27026,
5,3341,2024-04-28 23:35:06+00:00,1870763561,"❗ ️ ❗ ️ ❗ ️ ATTENTION ❗ ️ ❗ ️ ❗ ️ Steps you need to follow to join Today's pump : 1You need to have an account on Latoken_CEX and download the app for best experience . 2You need to transfer USDT to Latoken_CEX and keep USDT 💲 in your Spot account balance . 3You need to be waiting and ready for pump , with search ready . Once we write the name of the coin , you need to be fast and buy quickly . 4While we hold the coin price up , the pump will attract members from outside our group , making the price to surge . CRYPTEXIO TEAM 🇬🇧 @USER 🇬🇧",25567,
0,3340,2024-04-28 21:01:49+00:00,1870763561,"🚀 💰 💎 ANNOUNCEMENT 💎 💰 🚀 Dear members , Be here this Tuesday at 9:00 PM CEST , 29 April for a BIG Pump on Latoken_CEX ⏱ Time : 9:00 PM CEST 📅 Date : Tuesday 29 April 🏰 Platform : Latoken_CEX 💵 Pairing : USDT 🎯 Target : + 1000 % 🎬 Trade type : Spot 📝 Get ready your LATOKEN_CEX account and start transferring USDT so that you won't miss this unique opportunity . 📝 Don't forget to turn ON the notifications 📝 Make sure you have USDT in your account to buy the coin 💲 🏆 VIP members have the option to buy the coin before the pump and it's unbelievable how much money our VIP members make . @USER 🇬🇧",26684,
3,2504,2024-03-04 20:17:38+00:00,1870763561,"💎 Pump result : Successful pump again , with a peak of 1260 % and a very BIG volume . ➡ ️ 💎 High : 0.001565 🚀 ➡ ️ 💎 Low : 0.000115 🚀 💎 We can safely say that this pump was a success and that the upcoming one will be much BIGGER . 💎 We are also seeing a lot of positive feedback for the pump and we are glad to know many members managed to make profit on this pump . 💎 Stay tuned for our next pump ! @USER 🇬🇧",26459,
1,2502,2024-03-04 19:58:06+00:00,1870763561,🕘 2 Minutes on our Pump 💎 💰 🚀 ⏩ The next message will be the coin name ! 📣 Good luck everyone ! ! 📣 @USER 🇬🇧,23139,
1,2501,2024-03-04 19:55:26+00:00,1870763561,🕘 5 Minutes left until our big Pump 💎 💰 🚀 Coin name will be shared as image circled in red ! 🖼 ⭕ ️ 📣 Turn ON Notifications 📣 @USER 🇬🇧,29072,
1,2500,2024-03-04 19:50:35+00:00,1870763561,🕘 10 Minutes left until our Pump onLatoken 💎 💰 🚀 📣 Turn ON Notifications 📣 @USER 🇬🇧,31892,
1,2499,2024-03-04 19:30:55+00:00,1870763561,🕘 30 Minutes left until our Pump on Latoken_CEX 💎 💰 🔔 ☑ ️ Open our Telegram channel ☑ ️ Open Latoken_CEX 💲 ☑ ️ Open Market / Spot search bar ☑ ️ Get ready your $ USDT 🔔 📣 Turn on Notification 📣 🔔 @USER 🇬🇧,29450,
1,2498,2024-03-04 19:02:04+00:00,1870763561,"🚀 💰 💎 ATTENTION 🚀 💰 💎 Dear members , ⏰ 1 HOURS left until our big pump on Latoken_CEX ! 🚀 💎 Make sure you have USDT in your account to buy the coin . 💎 Don't forget to turn ON the notifications @USER 🇬🇧",29457,
0,2486,2024-03-03 22:40:22+00:00,1870763561,"🔜 🔜 PUMP ANNOUNCEMENT 🔚 🔚 Dear members , Be here this Monday at 9:00 PM CEST , 04 , March for a BIG Pump on Latoken_CEX ⏱ Time : 9:00 PM CEST 📅 Date : Monday 04 March 🏰 Platform : Latoken_CEX 💵 Pairing : USDT 🎯 Target : + 1000 % 🎬 Trade type : Spot ✅ Get ready your LATOKEN_CEX account and start transferring USDT so that you won't miss this unique opportunity . ✅ Don't forget to turn ON the notifications ✅ Make sure you have USDT in your account to buy the coin 💲 ▪ ️VIP membership : Submit your request and get your "" Premium Membership Now "" CRYPTEXIO TEAM 🍀 🤜 💰 🤛 @USER 🇬🇧",27379,
3,325,2023-09-18 19:24:47+00:00,1870763561,"💎 Pump result : Successful pump again , with a peak of 5561 % and a very BIG volume . ➡ ️ 💎 High : 0.4642 🚀 ➡ ️ 💎 Low : 0.00812 🚀 💎 We can safely say that this pump was a success and that the upcoming one will be much BIGGER . 💎 We are also seeing a lot of positive feedback for the pump and we are glad to know many members managed to make profit on this pump . 💎 Stay tuned for our next pump !",11969,
5,324,2023-09-18 19:03:46+00:00,1870763561,"❗ ️ ❗ ️ ❗ ️ ATTENTION ❗ ️ ❗ ️ ❗ ️ Dear members , If you are enjoying our pumps and you are satisfied with the profits you make here , spread the word about our channel so that we grow larger and have even greater pumps in the future . Don't miss out the chance to take part in our successful story of changing the financial life of so many .",11399,
0,323,2023-09-18 18:55:28+00:00,1870763561,EXCHANGE: poloniex_CEX; TRADING PAIR: DYP-USDT.,13033,
1,322,2023-09-18 18:55:28+00:00,1870763561,5 MINUTES until the pump 💎 🚀 💎 ➡ ️The next message will be the coin name ! ➡ ️Coin name will be shared as image ! ➡ ️You will receive the coin name in advance of the pump ! Good luck everyone,14042,
1,321,2023-09-18 18:55:28+00:00,1870763561,10 MINUTES until the pump 🚀 💰 🚀 ❗ The coin will have USDT pairing ! ❗ ️ 🔔 ✅ Turn on notification 🔔 ✅,14453,
1,319,2023-09-18 17:40:21+00:00,1870763561,⏰ 20 MINUTES until the Pump 💎 🚀 💎 🔔 Turn on notification 🔔,11884,
1,318,2023-09-18 17:40:21+00:00,1870763561,⏰ 30 MINUTES UNTIL THE PUMP 💎 🚀 💎 ▪ ️Open our Telegram channel ▪ ️Open Poloniex_CEX 💲 ▪ ️Open trade / Spot search bar ▪ ️Get ready your $ USDT 💲 ✅ 🔔 Turn on notification 🔔 ✅,9860,
1,317,2023-09-18 17:40:21+00:00,1870763561,⏰ 1 Hour left until our big Crypto Pump ! 💲 💎 💲,12207,
1,316,2023-09-18 17:40:21+00:00,1870763561,⏰ 2 Hour left until our big Crypto Pump ! 💲 💎 💲,12917,
1,315,2023-09-18 17:40:21+00:00,1870763561,⏰ 3 Hour left until our big Crypto Pump ! 💲 💎 💲,18759,
1,314,2023-09-18 17:40:21+00:00,1870763561,⏰ 4 Hour left until our big Crypto Pump ! 💲 💎 💲,9062,
1,310,2023-09-18 12:23:37+00:00,1870763561,⏰ 6 Hour left until our big Crypto Pump ! 💲 💎 💲,7272,
1,309,2023-09-18 12:23:37+00:00,1870763561,⏰ 8 Hour left until our big Crypto Pump ! 💲 💎 💲,12921,
1,308,2023-09-18 12:23:37+00:00,1870763561,⏰ 10 Hour left until our big Crypto Pump ! 💲 💎 💲,10829,
1,304,2023-09-18 12:23:36+00:00,1870763561,⏰ 12 Hour left until our big Crypto Pump ! 💲 💎 💲,8878,
1,303,2023-09-18 12:23:36+00:00,1870763561,⏰ 14 Hour left until our big Crypto Pump ! 💲 💎 💲,6913,
1,302,2023-09-18 12:23:36+00:00,1870763561,⏰ 16 Hour left until our big Crypto Pump ! 💲 💎 💲,11839,
1,301,2023-09-18 12:23:36+00:00,1870763561,"🔔 💰 💎 Crypto Pump Announcement 💎 💰 🔔 Dear members , ⏰ 24 Hours left until our big pump ! 💲 💎 💲 🗓 Date : Monday , September 18 th ⏱ Time : 7 pm GMT ( 7 pm UK 🇬🇧 time ) 🏰 Platform : Poloniex_CEX 💵 Pairing : USDT 🎯 Target : + 1000 % 💎 🚀 💎 ☑ ️Don't forget to turn ON notifications 🔔 ☑ ️Make sure you have USDT in your account to buy the coin 💵 @USER",7773,
0,299,2023-09-18 12:23:36+00:00,1870763561,"🔔 💰 💎 Crypto Pump Announcement 💎 💰 🔔 Dear members , Be here at 7 pm GMT on Monday night for a big pump . We have a great target on this pump , at least % 1000 increase and thousands of dollars in volume . Together we are strong and there are no obstacles in front of us . ✨ 🚀 ✨ 🗓 Date : Monday , September 18 th ⏱ Time : 7 pm GMT ( 7 pm UK 🇬🇧 time ) 🏰 Platform : Poloniex_CEX 💵 Pairing : USDT 🎯 Target : + 1000 % 💎 🚀 💎 ☑ ️ Don't forget to turn ON the notifications 🔔 ☑ ️ Make sure you have USDT in your account to buy the coin 💵",7506,
5,298,2023-09-18 12:23:36+00:00,1870763561,"❗ ❗ ❗ ATTENTION ❗ ❗ ❗ Dear VIP members , If you are enjoying our pumps and you are satisfied with the profits you make here , spread the word about our channel so that we grow larger and have even greater pumps in the future . Don't miss out the chance to take part in our successful story of changing the financial life of so many .",4890,
3,39,2023-09-17 17:28:52+00:00,1870763561,"Very successful pump again , with a peak of 770 % and a very BIG volume . ▪ ️ 🔚 High : 0.0070 🚀 ▪ ️ 🔜 Low : 0.0009 🚀 🛜 We are also seeing a lot of positive feedback for the pump and we are glad to know many members managed to make profit on this pump . 🚀 Stay tuned for our next pump !",6016,
1,37,2023-09-17 17:28:52+00:00,1870763561,10 minutes on our pump on Poloniex_CEX 🚀,7028,
1,36,2023-09-17 17:28:51+00:00,1870763561,15 minutes on our pump on Poloniex_CEX 🚀,5024,
1,35,2023-09-17 17:28:51+00:00,1870763561,30 minutes on our pump on Poloniex_CEX 🚀,13091,
1,34,2023-09-17 17:28:51+00:00,1870763561,1 Hours to go on our pump on Poloniex_CEX 🚀,9050,
1,33,2023-09-17 17:28:51+00:00,1870763561,3 Hours to go on our pump on Poloniex_CEX 🚀,7018,
1,32,2023-09-17 17:28:51+00:00,1870763561,5 Hours to go on our pump on Poloniex_CEX 🚀,5017,
0,24,2023-09-17 17:28:50+00:00,1870763561,"🔜 🔜 🔜 EVENT ANNOUNCEMENT 🔚 🔚 🔚 Dear Vip members , Be here at 8: 00 PM , 30 , August 2023 CEST on Wednesday for a big Crypto Pump . ⏱ Time : 8: 00 PM , 30 , August 2023 CEST 🏰 Platform : Poloniex_CEX 💵 Pairing : USDT 🔜 Don't forget to turn ON the notifications 🔔 🔜 Make sure you have USDT in your account to buy the coin 💲",11040,
5,23,2023-09-17 17:28:50+00:00,1870763561,"⚡ ️In this pump Channel / Group , there is a hierarchy of members and leaders ( or admins ) who manage the group . 📈 Higher ranked members receive the notification that initiates the pump by disclosing the target coin a little earlier than lower ranked users . In this manner , the VIP 🪙 member has a greater chance of purchasing at a cheaper cost and profiting more from the pump . Let us know when you are ready to rank up 🆙 💰",6030,
3,17,2023-09-17 17:24:47+00:00,1870763561,"💎 Pump result : Successful pump again , the peak was 29850 % with a very BIG volume . ➡ ️ 💎 Low : 0.0000020 🚀 ➡ ️ 💎 High : 0.00059 🚀 💎 We can safely say that this pump was a success and that the upcoming one will be much BIGGER . 💎 We are also seeing a lot of positive feedback for the pump and we are glad to know many members managed to make profit on this pump . 💎 Stay tuned for our next pump ! 🍀 Team 🤜🏻 💰 🤛🏻",7024,
1,15,2023-09-17 17:24:47+00:00,1870763561,20 MINUTES until the pump 💎 🚀 💎 📣 📣 Turn on notification 📣 📣,5020,
1,14,2023-09-17 17:24:46+00:00,1870763561,30 MINUTES until the pump 🚀 ⏩ Open our Telegram channel ⏩ Open HOTBIT_CEX ⏩ Open Hotbit_CEX Global search bar ⏩ Get ready your $ USDT 📣 📣 Turn on notification 📣 📣,6022,
5,8,2023-09-17 17:24:46+00:00,1870763561,"▶ ️ ▶ ️What is a pump ? ◀ ️ ◀ ️ A pump happens when a coin is bought for a big amount in a short period of time , making the coin price to explode . How will a pump happen ? We will choose a specific date and time for the pump to take place and when that time comes we will write the name of the coin on this group so that everyone will start buying . We will try to hold the coin pumping for at least 3 minutes and then start selling it in stages , not to ruin the chances of the others . The chosen coin will top the list of the highest sold coins , and it will attract strangers and bots to buy it , and this is how we will have a successful pump every time . Mechanism for choosing the coin : Our cryptocurrency expert , along with our technical engineer , designed a program that chooses the best coin for pumping . We are not holding any liability for your financial actions , everyone proceeds on their own risk .",11050,
3,7,2023-09-17 17:22:20+00:00,1870763561,"💎 Pump result : Very successful pump again , with a peak of 2012 % and a very BIG volume . 💎 High : 0.0676 🚀 💎 Low : 0.0032 🚀 💎 We can safely say that this pump was a Big success and that the upcoming one will be much BIGGER . 💎 We are also seeing a lot of positive feedback for the pump and we are glad to know many members managed to make profit on this pump . 💎 Stay tuned for our next pump ! 🍀 Team 🤜🏻 💰 🤛🏻",5035,
5,6,2023-09-17 17:22:20+00:00,1870763561,🟢 ‼ ️ VERY IMPORTANT ‼ ️ For security reasons we have deleted all previous messages but we will continue to work in the same way with the same professional team .,10055,
