label,id,date,channel_id,message,views,image
3,924,2024-03-22 17:31:33+00:00,1193379360,"🚀 XCV KUCOIN_CEX PUMP RESULTS 🚀 Start Price : . 003 Peak Price : . 0.02457 Peak Gain : 707 % 🚀 With an incredible amount of volume traded , $ 3m + in the first few minutes $ XCV pumped to a peak of + 707 % , well above our 650 % target . This impressive showing is only the beginning . With the bull market in full effect and our growth accelerating at the rate it is our power knows no bounds . Great job to all who entered , you can expect the next signal to be even bigger ! 🤟 🤟 🤟",1167064,
3,924,2024-03-22 17:31:33+00:00,1193379360,"🚀 XCV KUCOIN_CEX PUMP RESULTS 🚀 Start Price : . 003 Peak Price : . 0.02457 Peak Gain : 707 % 🚀 With an incredible amount of volume traded , $ 3m + in the first few minutes $ XCV pumped to a peak of + 707 % , well above our 650 % target . This impressive showing is only the beginning . With the bull market in full effect and our growth accelerating at the rate it is our power knows no bounds . Great job to all who entered , you can expect the next signal to be even bigger ! 🤟 🤟 🤟",1167064,
2,922,2024-03-22 17:00:25+00:00,1193379360,The Coin We Are Pumping Today is : XCV Buy and hold for massive profits EXCHANGE: kucoin_CEX; TRADING PAIR: XCV-USDT.,1736718,
2,922,2024-03-22 17:00:25+00:00,1193379360,The Coin We Are Pumping Today is : XCV Buy and hold for massive profits EXCHANGE: kucoin_CEX; TRADING PAIR: XCV-USDT.,1736718,
1,921,2024-03-22 16:55:25+00:00,1193379360,"5 MINUTES LEFT , NEXT POST - COIN NAME",1713163,
1,921,2024-03-22 16:55:25+00:00,1193379360,"5 MINUTES LEFT , NEXT POST - COIN NAME",1713163,
1,920,2024-03-22 16:50:27+00:00,1193379360,10 MINUTES LEFT ...,1708301,
1,920,2024-03-22 16:50:27+00:00,1193379360,10 MINUTES LEFT ...,1708301,
1,919,2024-03-22 16:45:20+00:00,1193379360,15 MINUTES LEFT ...,1728301,
1,919,2024-03-22 16:45:20+00:00,1193379360,15 MINUTES LEFT ...,1728301,
1,918,2024-03-22 16:02:02+00:00,1193379360,1 HOUR LEFT ...,1730122,
1,918,2024-03-22 16:02:02+00:00,1193379360,1 HOUR LEFT ...,1730122,
1,917,2024-03-22 14:01:38+00:00,1193379360,3 HOURS LEFT ...,1673957,
1,917,2024-03-22 14:01:38+00:00,1193379360,3 HOURS LEFT ...,1673957,
5,916,2024-03-22 07:13:02+00:00,1193379360,"SPONSORED 🚀 The Most Hyped P2E Game of the Last 72 Hours - Be the First to Know ! 🎉 72 Hours Success 🔥 Welcome to the latest in Blockchain Gaming : Onmi ® is setting records — in just few days , more than 200,000 pioneers have already leveled up , unlocking the ability to exchange for tokens . Before the big gaming season starts on the Onmi app , we're kicking things off with an exciting game on our website . Here's how it works : - 💫 Hit 1000 points , and you're on your way . - 🎁 Reach 1500 points , and snag an Onmi ® bag – it's like discovering a treasure chest in Onmi's world . - 🪙 Advance to 2000 points ? Watch tokens start filling your balance . How cool is that ? 🌟 Discover Onmi ® Onmi ® transforms your daily routine into an adventure with AR , digital fashion , and blockchain-secured assets . It's not just a game ; it's a new way to experience the world around you . 🤝 Onmi ® collaborates only with the best : Polygon Labs & Nina Kraviz . 🚀 How Not to Miss a Moment ? 1 . Sign Up : Join Onmi ® . It's easy and quick . 2 . Connect Your Wallet : Secure your earnings by linking your Metamask wallet . 3 . Follow Onmi ® : Engage with our social media for points just like tokens . 4 . Invite Friends : More friends mean more points ( and tokens ) . 💥 Join Now : onmi Join & follow Onmi ® now , link your wallet , and let's make this pre-gaming season legendary . The adventure begins with you . Are you in ?",1694765,
5,916,2024-03-22 07:13:02+00:00,1193379360,"SPONSORED 🚀 The Most Hyped P2E Game of the Last 72 Hours - Be the First to Know ! 🎉 72 Hours Success 🔥 Welcome to the latest in Blockchain Gaming : Onmi ® is setting records — in just few days , more than 200,000 pioneers have already leveled up , unlocking the ability to exchange for tokens . Before the big gaming season starts on the Onmi app , we're kicking things off with an exciting game on our website . Here's how it works : - 💫 Hit 1000 points , and you're on your way . - 🎁 Reach 1500 points , and snag an Onmi ® bag – it's like discovering a treasure chest in Onmi's world . - 🪙 Advance to 2000 points ? Watch tokens start filling your balance . How cool is that ? 🌟 Discover Onmi ® Onmi ® transforms your daily routine into an adventure with AR , digital fashion , and blockchain-secured assets . It's not just a game ; it's a new way to experience the world around you . 🤝 Onmi ® collaborates only with the best : Polygon Labs & Nina Kraviz . 🚀 How Not to Miss a Moment ? 1 . Sign Up : Join Onmi ® . It's easy and quick . 2 . Connect Your Wallet : Secure your earnings by linking your Metamask wallet . 3 . Follow Onmi ® : Engage with our social media for points just like tokens . 4 . Invite Friends : More friends mean more points ( and tokens ) . 💥 Join Now : onmi Join & follow Onmi ® now , link your wallet , and let's make this pre-gaming season legendary . The adventure begins with you . Are you in ?",1694765,
