label,id,date,channel_id,message,views,image
5,529,2024-09-04 18:00:38+00:00,1797309364,"❗ ️ ❗ ️Update ❗ ️ ❗ ️ Good morning , afternoon or evening to our members around the world . As the pump game changes , we continually adapt . The right coins are becoming more difficult to find , but this presents opportunities as we find our diamonds in the rough . We have some exciting news , and we've found a selection of great coins suitable for our next pump . We are hoping to announce a MEGA PUMP this week ( Expect Wednesday , August 18th ) . It should be one of the biggest pumps we've ever done , with global trading activity increasing massively over the last few days , we can exploit this situation . Stay tuned . We'll update you soon . ___ 📚 NEW MEMBERS : Sign up to the Poloniex_CEX exchange , deposit USDT and read our Guide below to prepare . 📚 VIP MEMBER : Having the option to buy the coin before the pump 💵 ‼ ️ Buy VIP : @USER ✅ ️ __ Best , byWallStreetBets ® 📈",20573,
3,528,2024-08-31 19:35:44+00:00,1797309364,"📈 PUMP RESULT : OFFICIAL PUMP RESULTS : Coin : MSN Low : 0.06 High : 0.75 Peak Gain : ~ 1250 % Today marks the start of a new strategy . The pump should've actually gone way over 1250 % , but was stopped by existing bots present on the coin from Poloniex_CEX on 0.75 from nowhere ( bot from POLONIEX_CEX ) . Next week we can ensure we choose a coin clear of such bots . Nonetheless , our pump on Poloniex_CEX was a success . Tens of thousands of $ profit secured for our members . We'll be back next week with another pump with new exchange . CONGRATULATIONS EVERYONE . ENJOY YOUR PROFITS . ___ 📚 NEW MEMBERS : Sign up to the Poloniex_CEX exchange , deposit USDT and read our Guide below to prepare . 📚 VIP MEMBER : Having the option to buy the coin before the pump 💵 ‼ ️ Buy VIP : @USER ✅ ️ ___ Best , byWallStreetBets ® 📈",24788,
2,527,2024-08-31 19:00:10+00:00,1797309364,MSN,24245,
1,526,2024-08-31 18:55:31+00:00,1797309364,‼ ️5 MINUTES UNTIL THE PUMP ➡ ️The next message will be the coin name ! ‼ ️Good luck everyone ‼ ️,22057,
1,525,2024-08-31 18:45:31+00:00,1797309364,‼ ️15 MINUTES UNTIL THE PUMP ⚠ ️This time we are collaborating with many other whales ⚠ ️Buy as fast as possible with market order as soon as signal is given . It stays pre selected . So you spare 2-3 sec . We'll see huge waves of external investments totalling hundreds of thousands of dollars flowing into our coin . Then we sell and secure our profit .,22180,
1,524,2024-08-31 18:31:33+00:00,1797309364,‼ ️ 30 MINUTES UNTIL THE PUMP,10858,
1,523,2024-08-31 18:01:41+00:00,1797309364,❗ ️ ❗ ️ 1 HOURS UNTIL THE PUMP ON POLONIEX_CEX,14160,
4,522,2024-08-31 17:03:18+00:00,1797309364,"❗ ️ ❗ ️According to Poloniex_CEX exchange , we have encountered some problems , so the pump will be postponed by one hour , meaning it will occur at 7pm . ❗ ️ ❗ ️2 HOURS LEFT UNTIL THE PUMP",14111,
1,521,2024-08-31 16:01:53+00:00,1797309364,❗ ️ ❗ ️ 2 HOURS UNTIL THE PUMP ON POLONIEX_CEX,14516,
1,520,2024-08-31 15:00:06+00:00,1797309364,❗ ️ ❗ ️ 3 HOURS UNTIL THE PUMP ON POLONIEX_CEX,14594,
1,519,2024-08-31 13:00:21+00:00,1797309364,❗ ️ ❗ ️ 5 HOURS UNTIL THE PUMP ON POLONIEX_CEX,14999,
1,518,2024-08-31 07:05:09+00:00,1797309364,"❗ ️ ❗ ️ 11 HOURS UNTIL THE PUMP ON POLONIEX_CEX If you haven't deposited USDT in your Poloniex_CEX account for your desired investment amount , now is the time to prepare . Remember all our pumps are paired with USDT . So you need USDT ready in your Poloniex_CEX account to buy our coin . Read our pinned guide for more info",17740,
5,516,2024-08-30 18:02:32+00:00,1797309364,"PUMP DAY ❗ ️ Today we take home fast profit again . In just a few hours from now we launch another pump on Poloniex_CEX . Remember - the quicker you buy the coin , the more profit you will make . Remember the 2 main tips ; TOP TIP 1 : Use Market Buy using 75 % of your available funds , then immediately place limit buy orders just below market price . This tip will allow you to keep buying under market price as the pump grows . TOP TIP 2 : When it's time to sell , NEVER SELL 100 % OF YOUR FUNDS AT ONCE . You risk dumping below market value . Instead sell slowly in parts ( 25 % each ) as the price goes up to maximise gains . Speed of your buy is the key element ! Make sure you have USDT ready in your Poloniex_CEX account . Read the Guide in the pinned message again . Practice buying fast , familiarise yourself . You do not want to miss out on today . Let's do this team . Reminders to follow … ___ 📚 NEW MEMBERS : Sign up to the Poloniex_CEX exchange , deposit USDT and read our Guide below to prepare . 📚 VIP MEMBER : Having the option to buy the coin before the pump 💵 ‼ ️ Buy VIP : @USER ✅ ️ ___ Best , byWallStreetBets ®",17408,
5,514,2024-08-29 17:55:25+00:00,1797309364,"Dear member , ▪ ️VIP MEMBER . Text me anything ! There are 10 VIP slots available ( ENDED ) . ▪ ️We are having the Biggest discounted VIP prices for the next few hours . ‼ ️ Buy VIP : @USER ✅ ️",22330,
5,511,2024-08-29 17:51:33+00:00,1797309364,"Dear member , ⚠ ️ Less than 3 Days from the mega pump on Poloniex_CEX , we'll be making our highest profits ever from a pump . This one is going to be special , the market is in perfect conditions and we have a perfect Whale , coin lined up for this one . ⚠ ️Prepare early . Have USDT ready in your Poloniex_CEX account and practice buying & selling fast . You do not want to let this opportunity pass without being fully prepared to make as much profit as possible ⚠ ️This time we are collaborating with many other whales , so stay tuned ... LETS GO . THIS SATURDAY WE TAKE PROFIT . ___ 📚 NEW MEMBERS : Sign up to the Poloniex_CEX exchange , deposit USDT and read our Guide below to prepare . 📚 VIP MEMBER : Having the option to buy the coin before the pump 💵 ‼ ️ Buy VIP : @USER ✅ ️ ___ Best , byWallStreetBets ®",22605,
