id,channel_id,label
1691,1694058872,5.0
1690,1694058872,1.0
1689,1694058872,5.0
1688,1694058872,1.0
1687,1694058872,5.0
1685,1694058872,1.0
1684,1694058872,0.0
1683,1694058872,2.0
1682,1694058872,11.0
1681,1694058872,1.0
1680,1694058872,1.0
1679,1694058872,1.0
1678,1694058872,1.0
1677,1694058872,1.0
1676,1694058872,1.0
1675,1694058872,1.0
1674,1694058872,1.0
1673,1694058872,1.0
1672,1694058872,1.0
1671,1694058872,5.0
1670,1694058872,5.0
1669,1694058872,1.0
1668,1694058872,5.0
1667,1694058872,1.0
1666,1694058872,5.0
1665,1694058872,1.0
1664,1694058872,5.0
1663,1694058872,1.0
1662,1694058872,0.0
1661,1694058872,5.0
1660,1694058872,2.0
1659,1694058872,1.0
1658,1694058872,1.0
1657,1694058872,1.0
1656,1694058872,1.0
1655,1694058872,1.0
1654,1694058872,1.0
1653,1694058872,1.0
1652,1694058872,1.0
1651,1694058872,1.0
1650,1694058872,1.0
1649,1694058872,1.0
1648,1694058872,5.0
1647,1694058872,1.0
1646,1694058872,1.0
1645,1694058872,5.0
1644,1694058872,1.0
1643,1694058872,5.0
1642,1694058872,1.0
1641,1694058872,5.0
1640,1694058872,1.0
1639,1694058872,0.0
1638,1694058872,1.0
1637,1694058872,1.0
1636,1694058872,1.0
1635,1694058872,1.0
1634,1694058872,1.0
1633,1694058872,1.0
1632,1694058872,1.0
1631,1694058872,1.0
1630,1694058872,1.0
1629,1694058872,1.0
1628,1694058872,1.0
1627,1694058872,1.0
1626,1694058872,5.0
1625,1694058872,1.0
1624,1694058872,1.0
1623,1694058872,5.0
1622,1694058872,1.0
1621,1694058872,5.0
1620,1694058872,1.0
1619,1694058872,5.0
1618,1694058872,1.0
1617,1694058872,0.0
1616,1694058872,1.0
1615,1694058872,1.0
1614,1694058872,1.0
1613,1694058872,1.0
1612,1694058872,1.0
1611,1694058872,1.0
1610,1694058872,1.0
1609,1694058872,1.0
1608,1694058872,1.0
1607,1694058872,1.0
1606,1694058872,1.0
1605,1694058872,5.0
1604,1694058872,1.0
1603,1694058872,1.0
1602,1694058872,5.0
1601,1694058872,1.0
1600,1694058872,0.0
1599,1694058872,5.0
1598,1694058872,2.0
1597,1694058872,1.0
1596,1694058872,1.0
1595,1694058872,1.0
1594,1694058872,1.0
1593,1694058872,1.0
1592,1694058872,1.0
1591,1694058872,1.0
1590,1694058872,1.0
1589,1694058872,1.0
1588,1694058872,1.0
1587,1694058872,1.0
1586,1694058872,1.0
1585,1694058872,5.0
1584,1694058872,1.0
1583,1694058872,5.0
1582,1694058872,1.0
1581,1694058872,5.0
1580,1694058872,1.0
1579,1694058872,0.0
1578,1694058872,5.0
1577,1694058872,2.0
1576,1694058872,1.0
1575,1694058872,1.0
1574,1694058872,1.0
1573,1694058872,1.0
1572,1694058872,1.0
1571,1694058872,1.0
1570,1694058872,1.0
1569,1694058872,1.0
1568,1694058872,1.0
1567,1694058872,1.0
1566,1694058872,5.0
1565,1694058872,1.0
1564,1694058872,5.0
1563,1694058872,1.0
1562,1694058872,0.0
